action sequence,time,account,actor,from,to,quantity,txID
20401,2022-06-28T23:04:55.500,martia,bank.mars,bank.mars,martia,196503.3268,5e8d5963089b9bbb848a93669b6906a4266b3cddda092f581db7f81a58d194cd
20396,2022-06-28T22:05:03.000,martia,bank.mars,bank.mars,martia,196489.2694,970b11580a92efd49aedbf1331df6ad2f37d74e06c836e18fb6f90961a5b96db
20391,2022-06-28T21:05:02.000,martia,bank.mars,bank.mars,martia,196493.6401,55b660fb9bce964980e80ece9df251c242080397495fd140d5080f0a170f0e8a
20386,2022-06-28T20:05:03.000,martia,bank.mars,bank.mars,martia,196496.5583,5a74eb91b72609328972dd52515fd2dd5248e970c36db7c6eb968d35d2029d19
20381,2022-06-28T19:05:01.500,martia,bank.mars,bank.mars,martia,196498.5838,a8297978dd307ed0af90ecf3e3c061cf04dbca7b612ae458e0e37fbdd7384929
20376,2022-06-28T18:05:02.000,martia,bank.mars,bank.mars,martia,196499.0961,71430413bcad33c3c245b44c0f178b628fa8f8c7131e95be3942a626ceca26a9
20371,2022-06-28T17:04:55.000,martia,bank.mars,bank.mars,martia,196502.1579,274a52ddec64e0fa90cf1462e6fd7980c370bc2f3dc159bf4867b793365d1509
20366,2022-06-28T16:05:08.000,martia,bank.mars,bank.mars,martia,196503.5098,b91f6a6354ff2dd09bc6f5430be8401ee7380ede881f74cbf3106ad48a6976fd
20361,2022-06-28T15:05:07.500,martia,bank.mars,bank.mars,martia,196498.7984,770fd08ebf26bd2bd9ace432f42b4b287a01dc48e813f9317a424e02a0dcee8e
20356,2022-06-28T14:05:07.500,martia,bank.mars,bank.mars,martia,196500.8257,b0ccc345ecbb9e5656a04d9dd16604889d254916b856bbbd86195779046b8bbe
20351,2022-06-28T13:04:57.500,martia,bank.mars,bank.mars,martia,196495.8639,a8c94a044c744254ecb1f14995a603e1bc2af3051951fbad1832a79a17c4245e
20346,2022-06-28T12:05:03.000,martia,bank.mars,bank.mars,martia,196494.3268,70a0bff74a9861ce3167df9979aefcab25f9f6e29dc26a4b853e67bebf5faa08
20341,2022-06-28T11:05:02.000,martia,bank.mars,bank.mars,martia,196497.1102,1c2b81f217586981832fc35ccd181eead0f654d9f77eeff9d594967fea8d9b8d
20336,2022-06-28T10:05:02.000,martia,bank.mars,bank.mars,martia,196497.6361,a60387889d0d3be6b2499cff8a47644174c2a5c9327f688c65cbb113febe89c7
20331,2022-06-28T09:04:57.500,martia,bank.mars,bank.mars,martia,196500.9264,baad18afcdb4cbe280250d89655cf12c0be2808817a154b6f969ea2b658f6840
20326,2022-06-28T08:05:15.500,martia,bank.mars,bank.mars,martia,196498.2585,ddc07745cf30d25648a6a25727af39f69ad3801aebb780783278afaca84fbcd4
20321,2022-06-28T07:05:03.500,martia,bank.mars,bank.mars,martia,196465.5362,0279509faf28cb80673659dbd209f78ffcdd484dd8392f3900c3c509890d5527
20316,2022-06-28T06:05:01.000,martia,bank.mars,bank.mars,martia,196466.1053,9cdc02cf461557345043eb17fd650adf8d3069c4f9bcb461965e8894bfc31ece
20311,2022-06-28T05:04:58.500,martia,bank.mars,bank.mars,martia,196464.4947,853fce8b5e450a9dd4dddabc1fb3ef50d08dcec6ec0d295addcd2dc5f83c2e10
20310,2022-06-28T05:04:58.500,martia,bank.mars,bank.mars,martia,196464.4947,853fce8b5e450a9dd4dddabc1fb3ef50d08dcec6ec0d295addcd2dc5f83c2e10
20306,2022-06-28T04:05:02.500,martia,bank.mars,bank.mars,martia,196463.7717,805cdd3c7e10f194c3e482d7b64e29c20e7fcf5a1c366bc77bd1487364d704f8
20301,2022-06-28T03:04:58.500,martia,bank.mars,bank.mars,martia,196464.1031,1199cf9722e5d97c452190428da770108a45db112cc79d2d5209f7285c0a3540
20296,2022-06-28T02:04:59.000,martia,bank.mars,bank.mars,martia,196444.2589,150203e7e776e3abcdc54226c0c03a358b57a2eae97fa2d9ee116107fee7972d
20291,2022-06-28T01:04:59.000,martia,bank.mars,bank.mars,martia,196443.3730,4180e436eb88b84516a56c7b836b41855f9a0c159365276c6fbcb65ad02de13a
20286,2022-06-28T00:05:04.000,martia,bank.mars,bank.mars,martia,196444.8332,e6da0f1cd8852dd7c46fd90075f518698e83b39bef8cd3d2fba0bac72513be5a
