action sequence,time,account,actor,from,to,quantity,txID
8765,2022-03-23T23:05:34.000,martia,bank.mars,bank.mars,martia,190975.2448,97887633ea3819f0f812d0ad6d0083ad77e2ed736c4def08d0586952ea3ed041
8760,2022-03-23T22:05:41.000,martia,bank.mars,bank.mars,martia,190978.2330,353ad01484b266228be841a48c88a72b49914ba33b80a015f10bb69c98079543
8755,2022-03-23T21:25:40.500,martia,bank.mars,bank.mars,martia,190970.1777,2f58b00a1eec595a8b076bb7bad09778303b968e195968842640d402027ecaf6
8750,2022-03-23T20:05:36.000,martia,bank.mars,bank.mars,martia,190965.6774,f030ba642010875665df967b9506f552f882ea32a10338d0aa7aee2fab864bad
8745,2022-03-23T19:05:41.000,martia,bank.mars,bank.mars,martia,190962.9746,0b3bb7c5dc382ea82bc610f28ad99fe88423b1f3ff42aac8c35a1e693e2c6c5b
8740,2022-03-23T18:05:38.000,martia,bank.mars,bank.mars,martia,190960.4620,3fc1ac146a1b58b7cdd9f8c363379a66546b22bae2c62aa4cddcf06049ff3b58
8735,2022-03-23T17:05:43.500,martia,bank.mars,bank.mars,martia,190947.0086,c2bbd0a3df626127f2d0d9ad41a04b0d580ad7d0576af89513ddcfc968661305
8730,2022-03-23T16:05:44.500,martia,bank.mars,bank.mars,martia,190945.4128,0dd2dbe2a71081707e233f0178d1faa893ba32d4f381f0e26661635f93c50677
8725,2022-03-23T15:05:43.500,martia,bank.mars,bank.mars,martia,190950.9423,b72223e3d911afeec3bef8ed4c3ca1d9680601b91a01f86ac193ef235a1a8923
8720,2022-03-23T14:05:39.000,martia,bank.mars,bank.mars,martia,190933.6097,a0c46f1d1cc1dcfb83eac32350c7ef5b18e938b364984440f4e3b1be179a0e9d
8715,2022-03-23T13:05:39.000,martia,bank.mars,bank.mars,martia,190930.4349,1b8ac497a7882c654febf5a9d13715c5aa9c61ebd3b0f9b9d2b6b060cfefde61
8710,2022-03-23T12:05:38.000,martia,bank.mars,bank.mars,martia,190925.4324,1d05e7c24ba81de33b5ea2c9a0239b0eee5591baf4c9a01ad02f0cbb4caa0fce
8705,2022-03-23T11:05:45.000,martia,bank.mars,bank.mars,martia,190921.1932,86641690ccb32e12a73dcb5459e603db8d3fa6b81f907a526a40a82a2ed2294e
8700,2022-03-23T10:05:43.500,martia,bank.mars,bank.mars,martia,190921.3721,9082226bfe0f975ce74488aab1751201fc93b315226476da5fe3cadecd00fd99
8695,2022-03-23T09:05:43.500,martia,bank.mars,bank.mars,martia,190920.2592,632fb99049c209188afac94af36d249a1da60cd95b703107b5dc6f6b8cd88ae7
8690,2022-03-23T08:05:44.500,martia,bank.mars,bank.mars,martia,190923.4110,5a9263971987db970757a0cb8fb490dac6727714078f1c32440d5f14e2c9c030
8685,2022-03-23T07:05:40.000,martia,bank.mars,bank.mars,martia,190924.9527,ab3d697b979c557cda1540738535146e5125e4c6af08fcc1b6b236bb51b699a9
8680,2022-03-23T06:05:41.500,martia,bank.mars,bank.mars,martia,190928.8100,3682cea3cc14c5dd178a9942511e4044b0bf3d592a313725b497117082901cc9
8675,2022-03-23T05:05:42.500,martia,bank.mars,bank.mars,martia,190930.5082,6571ef8d278d0507568a2037525c9d6893893011b7303a0c39955cb6ff5f67ad
8674,2022-03-23T05:05:42.500,martia,bank.mars,bank.mars,martia,190930.5082,6571ef8d278d0507568a2037525c9d6893893011b7303a0c39955cb6ff5f67ad
8670,2022-03-23T04:05:42.500,martia,bank.mars,bank.mars,martia,190931.0871,b06bd6839ad77ad7e61caa264a031b977a2454fa55f089d0f676e132b3ccb793
8665,2022-03-23T03:05:45.500,martia,bank.mars,bank.mars,martia,190931.7799,4d15ab4261bb65f5f9544411ce2833e995186187033cf249d4f1ae574d75fa5b
8660,2022-03-23T02:05:44.000,martia,bank.mars,bank.mars,martia,190930.1728,7850d97bbcdbc439e799780102a81dcd61666e7b6e7db6e8361d6b68a27dd123
8655,2022-03-23T01:05:41.000,martia,bank.mars,bank.mars,martia,190930.0588,1380d340854f56850bcb63409f818460e961bb3b4905a6b4c00fae4a26b3f2db
8650,2022-03-23T00:05:42.500,martia,bank.mars,bank.mars,martia,190907.0122,47d180b3ff9eb4ce4944ef7a868f1d86aa88104dfe55e715cfbc82f9b65b5f62
