action sequence,time,account,actor,from,to,quantity,txID
17761,2022-06-06T23:05:01.000,martia,bank.mars,bank.mars,martia,194596.5930,0529a2bc3cade08f2cfa6a8a232ac003323132ff298472990e6ee8afe37a5e82
17756,2022-06-06T22:05:02.500,martia,bank.mars,bank.mars,martia,194600.8253,39fcf47407f1f81205bedcd1fc7003ba5af41f9da86bee7194e71b0511fab2cd
17751,2022-06-06T21:05:01.500,martia,bank.mars,bank.mars,martia,194605.0629,db25a90b2e18e0a7552869818eab9841fb4416442eb24e82c7ea5fca3800105b
17746,2022-06-06T20:05:00.000,martia,bank.mars,bank.mars,martia,194609.3005,5e39e65f6311e6f305d664192c78ed394fb41533b5abaf0ce0b7398f9f0657a0
17741,2022-06-06T19:05:00.500,martia,bank.mars,bank.mars,martia,194613.5382,f674c84964dac4e1be713c387b2c0e9129db4e25d601b4a6a45bccfe64851af0
17736,2022-06-06T18:05:04.500,martia,bank.mars,bank.mars,martia,194617.7760,34a2e3326eb94b0a319969dd1f4dc0cba87cc1a864ea5da8401ae6a1a391c0bc
17731,2022-06-06T17:05:02.000,martia,bank.mars,bank.mars,martia,194621.9629,1d432a8fd3a64fd2082d462c15d9c81b77dea4bd9ffce542160baeae5810f8fb
17726,2022-06-06T16:05:00.500,martia,bank.mars,bank.mars,martia,194626.2009,b94953c34d701c6148c8de6ab49f1322fae28c0ceb3300dd4fb6b538ed3647ea
17721,2022-06-06T15:05:01.500,martia,bank.mars,bank.mars,martia,194630.4389,d3a5b3a9845048c617550a950abdf0e27032d12e420fbc4073ffbe732b005f2d
17716,2022-06-06T14:05:06.500,martia,bank.mars,bank.mars,martia,194634.6771,d7e43e82974b49afaa563227ccc3535b599cd209cebc929e25d097c86d0ef638
17702,2022-06-06T13:05:07.500,martia,bank.mars,bank.mars,martia,194631.2158,ca09e93baacafe1a8fbb751cdbb2759ead3a564c5896463362ab2ad5d21db37f
17697,2022-06-06T12:05:09.500,martia,bank.mars,bank.mars,martia,194630.8708,d4983657afbdba5a5775df4bc0bb0bcf3b27dd3475bd109d04b8eb7634af0b7b
17692,2022-06-06T11:05:10.000,martia,bank.mars,bank.mars,martia,194629.9692,e0a4a699d118541399fafe0f67acb9009aa1c8a41f03976a5cedee6a33754c7b
17687,2022-06-06T10:05:16.500,martia,bank.mars,bank.mars,martia,194632.5202,0f642272f44098c083620d290aabae98f90abe01566e8a5751859c7e5a1a5c71
17682,2022-06-06T09:05:22.000,martia,bank.mars,bank.mars,martia,194635.8801,630cb060ad0dbcd3e58d29450e941a8ffa0cbf99e2f5a28f45ef789db5bd9db8
17677,2022-06-06T08:05:04.000,martia,bank.mars,bank.mars,martia,194635.9377,43a41414994cfa5f4411e7f11ca43c228d611b2fd515eb83dbe0d9b3229a5afc
17672,2022-06-06T07:05:18.500,martia,bank.mars,bank.mars,martia,194637.2354,32658a44f135d3f45a04758fcaa83286d722c205aa7b7fe653bf7c5a9b932f30
17667,2022-06-06T06:05:19.000,martia,bank.mars,bank.mars,martia,194622.5924,411130c5aa255c2c7710cc51bdac754f9bf86b233e6d39b293abf9d698be5f3e
17666,2022-06-06T06:05:19.000,martia,bank.mars,bank.mars,martia,194622.5924,411130c5aa255c2c7710cc51bdac754f9bf86b233e6d39b293abf9d698be5f3e
17662,2022-06-06T05:04:59.500,martia,bank.mars,bank.mars,martia,194624.6243,4be70ad8a0182288babdd92b63e6c02a7af4cccf3e7fe49292b43da05581ed7c
17657,2022-06-06T04:05:08.500,martia,bank.mars,bank.mars,martia,194625.5842,4ad8fd0c471023d56f13c88d28cd60a1f5a812b0d0a87e89c28e71c8ad8ecca2
17652,2022-06-06T03:05:04.500,martia,bank.mars,bank.mars,martia,194627.2177,be380e3f81610311df836a508a4ddf72419e749719109260b7c522a8fe62b921
17647,2022-06-06T02:05:02.000,martia,bank.mars,bank.mars,martia,194624.6654,a6f0a81691615e21523573eb797e01b57d8042bbad6e91d1c1f8f973eda15a19
17642,2022-06-06T01:05:07.500,martia,bank.mars,bank.mars,martia,194625.0581,22675e3a20a852f1c02a632a9332a127e1f89fd6b15612c9de82e10f703d32f5
17637,2022-06-06T00:05:03.000,martia,bank.mars,bank.mars,martia,194616.2924,6c338623b72b732365f5da72f1fcb76de3760b50e5e9aff0ad6968ef1a87184c
