action sequence,time,account,actor,from,to,quantity,txID
21002,2022-07-03T23:04:52.500,martia,bank.mars,bank.mars,martia,196663.9791,bcea3332e59ff8dbc5bc65d64f5ef32111b7128b3ea5248fa6faa2476c65bc5c
20997,2022-07-03T22:05:07.000,martia,bank.mars,bank.mars,martia,196658.7873,2965bcf906df9a3bd61d13d51bdbff3cb1ce269bf6f779199bc04376966e0247
20992,2022-07-03T21:04:53.500,martia,bank.mars,bank.mars,martia,196658.6778,5b9e7339c68a6fc3366960afb3c8f4b3f7e668d7f20676a20225759f404cfdd1
20987,2022-07-03T20:04:58.000,martia,bank.mars,bank.mars,martia,196654.8055,3434f155659994d94b0eca51aa1a67bacfb1bbcf5a7a090474c7548aa9d74310
20982,2022-07-03T19:04:55.500,martia,bank.mars,bank.mars,martia,196658.4708,c1559a2a05a33a946a5c6eb69308fed86ef811d116450c6bd8777bb3c047714f
20977,2022-07-03T18:05:01.000,martia,bank.mars,bank.mars,martia,196661.4042,8e280e111aa8e1c52c3ebfb8fc2451c3ba3b9199d660aaa4717171e065a99b65
20972,2022-07-03T17:05:01.500,martia,bank.mars,bank.mars,martia,196657.4834,63c5b5aa1b8e79f19c6c71085162c3a4371873129de0584524d83daa5e303214
20967,2022-07-03T16:05:09.000,martia,bank.mars,bank.mars,martia,196652.1888,0c86fec2e127f351d8e9f4acd08eac553053575a21033b84fab084593d555dad
20962,2022-07-03T15:05:08.000,martia,bank.mars,bank.mars,martia,196652.9104,e253bf5217c6e739f58345b77dd5bcf5f4a56242fe1b3e3b8fb7ead89504507d
20957,2022-07-03T14:04:57.500,martia,bank.mars,bank.mars,martia,196645.5171,809b19e7f0c90cd1dfdbc9329e585a3ab3c9628d4d3bf396d2d6133689b8c6f2
20952,2022-07-03T13:05:02.000,martia,bank.mars,bank.mars,martia,196643.0534,4b0f8b86fec127028a7b1a5608c3f071e87f03233a1e10b99b5e7e43ed092245
20947,2022-07-03T12:04:59.500,martia,bank.mars,bank.mars,martia,196643.6459,c3512e28551a8482243bd42abf40f38e17f8150fe602d7b46df26ea58238fd7f
20942,2022-07-03T11:05:01.000,martia,bank.mars,bank.mars,martia,196660.4564,7d3d1bf5285bef6ff7e0bb29398a7e3304240a0a43073d93a29436c5b049ff1f
20937,2022-07-03T10:05:02.000,martia,bank.mars,bank.mars,martia,196657.9927,778c2e63c269d23e73ff1713b08871787f21449f4810863d7042d63b4239e7e7
20932,2022-07-03T09:04:58.000,martia,bank.mars,bank.mars,martia,196662.3814,3d42277ee680ecca1918b62559a588bfda44fb96a31161d9a8aaf85ac5dd300f
20927,2022-07-03T08:04:56.000,martia,bank.mars,bank.mars,martia,196661.3664,beac32ca929fba07d8592a0d9e4ceef318141a8f2a9f676cd56824b78b200c8f
20922,2022-07-03T07:04:59.000,martia,bank.mars,bank.mars,martia,196658.1774,6008233d8991283e54404eb7e198394ad246ffd25c715ba78b7972e7acda0d49
20917,2022-07-03T06:05:03.500,martia,bank.mars,bank.mars,martia,196660.5129,18335276c5506633d26ec9a639e11f9fabc12632970b35f907f3e70864fa0dcb
20912,2022-07-03T05:05:03.500,martia,bank.mars,bank.mars,martia,196664.1769,0a677f069fb367663516cc3b24df31b1f238755f27a7712f5da443100cde205e
20911,2022-07-03T05:05:03.500,martia,bank.mars,bank.mars,martia,196664.1769,0a677f069fb367663516cc3b24df31b1f238755f27a7712f5da443100cde205e
20907,2022-07-03T04:05:03.000,martia,bank.mars,bank.mars,martia,196666.3916,3529a5bf9285b9665bb68f3df3bbc67fc39c08560b6ca678e40d222a6aecf7dd
20902,2022-07-03T03:05:02.500,martia,bank.mars,bank.mars,martia,196650.5509,ff346d57d567f7721e565b522527a9cd8e6a4182211858527b31c24b33f62937
20897,2022-07-03T02:04:57.000,martia,bank.mars,bank.mars,martia,196652.7648,c57a1f1e79d5218f280cd73d60fd9df835099ba77a9d33c822d3661433911612
20892,2022-07-03T01:04:56.500,martia,bank.mars,bank.mars,martia,196652.8046,7067114caf6c44bbe9be5cd2f32e5fc3781e90f0b89fc4440cd2c377df13717b
20887,2022-07-03T00:05:03.500,martia,bank.mars,bank.mars,martia,196644.6940,499698a236dec932ea4dfd746ba89c8fd2624169fdf41de2d084c576117486b9
