action sequence,time,account,actor,from,to,quantity,txID
3486,2022-01-10T23:00:16.000,martia,bank.mars,bank.mars,martia,182448.4430,61a4d49eb207c9133ad5d6c3042cff698ad62da36cd8c33fa36f1cbc366a1fbf
3484,2022-01-10T22:00:17.000,martia,bank.mars,bank.mars,martia,182415.4906,f045798fd45df7b89c1a46769e554a892df5becb0e4d70133443c039ce506f65
3482,2022-01-10T21:00:16.000,martia,bank.mars,bank.mars,martia,182300.8028,ede039a615a71db5083e50eb49c6d6f1349a3b7c952e2aeedac5d18a38767356
3480,2022-01-10T20:00:17.500,martia,bank.mars,bank.mars,martia,182275.0052,00cf8fefec28c47da81778a609c21b3484113104620da1e90fdbfefd58d9a46c
3478,2022-01-10T19:00:16.000,martia,bank.mars,bank.mars,martia,182247.1260,666432a4afb2d95fcff4931559d3477c679d78d5fa92e2e6d219d1e8b748dabb
3476,2022-01-10T18:00:19.000,martia,bank.mars,bank.mars,martia,182199.3533,c4b86f5d1037ceb3c8c32dd01f2131c92ddb01a882b55e6e036f30e705298dfe
3474,2022-01-10T17:00:17.000,martia,bank.mars,bank.mars,martia,182120.8352,399b40adcd0565425791ebf7d55914adfc2f1d1c944f964d1f7c35ad6793b1e0
3472,2022-01-10T16:00:16.000,martia,bank.mars,bank.mars,martia,182097.1167,87a70de1fa00a820c39a584d99788fdac76a281ec04fb42c15b01f797e41c2ef
3470,2022-01-10T15:00:17.000,martia,bank.mars,bank.mars,martia,182084.9528,7540db990d45f12100d5974559e557164cd97216a875cfab0df98069c7fb7c16
3468,2022-01-10T14:00:16.000,martia,bank.mars,bank.mars,martia,182064.0118,3fdf7807804b65fc5e1af559e69ef644aed77a8c241713a7ed99f49cfecf1c02
3466,2022-01-10T13:00:17.000,martia,bank.mars,bank.mars,martia,182019.3749,0516b7215d0241971f5f78269e02180a22bb43c0ecc93f01012a795871c203a6
3464,2022-01-10T12:00:16.500,martia,bank.mars,bank.mars,martia,181987.2086,b153d939bdfc87798b569d2ed47c59e51c1523e26a4c67cad50e2d90ef92df3f
3462,2022-01-10T11:00:16.000,martia,bank.mars,bank.mars,martia,181968.0216,9e95536780e6dfa67a11ff7d4fd26c03328f3d76c8e3da8cfe864e9bfd64195d
3460,2022-01-10T10:00:16.500,martia,bank.mars,bank.mars,martia,181637.8963,2b6a467b18069c576eefda35ad7de1a39856de09c0aa0c2720a56ee0b54de98f
3458,2022-01-10T09:00:16.000,martia,bank.mars,bank.mars,martia,181250.3777,1f227cd70f6149f7c4b87be127df8324d9715498773a156ba52b428280d34e49
3456,2022-01-10T08:00:16.500,martia,bank.mars,bank.mars,martia,181151.1048,700dca961a270c1fe163aee208e975b7e983bf74e1bcfaa850f543b906a1d3f0
3454,2022-01-10T07:00:16.000,martia,bank.mars,bank.mars,martia,180957.5477,f63ff2565dd48767af507f29cd5d83e72c2d230d55e2d34e8070c184bbf16c60
3452,2022-01-10T06:00:15.500,martia,bank.mars,bank.mars,martia,180909.7477,6f260d12a506e7648e38d2dcf0a87866349df3f86835b0e5cd01f38a8ef53654
3450,2022-01-10T05:00:16.000,martia,bank.mars,bank.mars,martia,180882.4263,414df4c1dcfb24a08155183c0a3a1aeb022277f6e35b7ffbdf0b66c2ee68f510
3448,2022-01-10T04:00:17.500,martia,bank.mars,bank.mars,martia,180876.4440,145ed1ca13281f656e360941b8a3aff937254db8f26b865f84b7b76510201bb6
3446,2022-01-10T03:00:15.500,martia,bank.mars,bank.mars,martia,180873.5272,48eafdb6215858f41dd318516d0eb1c71510e447959356a55a1e47dfbe41c40f
3444,2022-01-10T02:00:16.500,martia,bank.mars,bank.mars,martia,180859.6991,5d0f3b76d899ba70581f9e28337aa8c8473c370f888c6a180d4169d15fe2044d
3442,2022-01-10T01:00:16.000,martia,bank.mars,bank.mars,martia,180837.5585,222390b246b0bb37f32d9c4ddd92e1306b7cc452fecf1d62aba52f255e4d76f9
3440,2022-01-10T00:00:16.000,martia,bank.mars,bank.mars,martia,180824.8264,a8e52fd66c7cb26a284bbf0436b1caa5660a17b71feb54c7e18d4afea8101f51
