action sequence,time,account,actor,from,to,quantity,txID
4302,2022-01-27T23:00:16.500,martia,bank.mars,bank.mars,martia,189468.1820,d40d5218a23eee9bbfa636826064a6c524051fc09dbb782ef4043583380e0649
4300,2022-01-27T22:00:18.000,martia,bank.mars,bank.mars,martia,189466.0323,fae8b1e046478074a5dea932426271df68f60cfb8c6e43c8c29105e4c48f85e3
4298,2022-01-27T21:00:17.000,martia,bank.mars,bank.mars,martia,189469.1884,e7102b991b4694ccd92cff408a04a16336d82275222d856bdccc251f2f7537f8
4296,2022-01-27T20:00:17.000,martia,bank.mars,bank.mars,martia,189472.1321,1eb46b43153b252e084cc73736e02d0432f940536ee8bea65a564fbfa8b2c6b4
4294,2022-01-27T19:00:16.500,martia,bank.mars,bank.mars,martia,189399.3350,1a4a1390181ccc1cd9539664b2e035d417591e1e642607f5f5b6c1d36d6912ac
4292,2022-01-27T18:00:17.000,martia,bank.mars,bank.mars,martia,189356.7868,c6aebcd9a5bff4b7228a12238fff4ae5819e89fd7886d7112709540d45e00c5b
4290,2022-01-27T17:00:17.000,martia,bank.mars,bank.mars,martia,189359.0670,1bc871c458993007af820597922c8b047b48b0f16c7f51ab35011ac4b87769e3
4288,2022-01-27T16:00:17.000,martia,bank.mars,bank.mars,martia,189363.4682,cdb6325d3b1ae9353906f8666403ba582e3881db9bdb0bbf34ee2ed2e61158c1
4286,2022-01-27T15:00:17.000,martia,bank.mars,bank.mars,martia,189367.0826,ecf469bcce3ae86c4c43b102c8948e7c90f2e93d631647368736ff19ea836796
4284,2022-01-27T14:00:17.000,martia,bank.mars,bank.mars,martia,189371.2171,b9f3e951ed2881c0a240263bd64fbee08d6fdcde23731607ed926cb40b0816c0
4282,2022-01-27T13:00:16.000,martia,bank.mars,bank.mars,martia,189341.5067,21089a29f7afba14e236a160c419a9f206bde2e9f5f5b55a485446488f4b1239
4280,2022-01-27T12:00:16.500,martia,bank.mars,bank.mars,martia,189344.4529,7c9ee133cbe6df7cd13294d9d4734039e1565ce2221012daed018ca3f1c35144
4278,2022-01-27T11:00:16.500,martia,bank.mars,bank.mars,martia,189342.8954,1a62aab9990d380db6d27fe0cd4da5493ad03c9dfe1c345c2ddd8f9849b3f3ef
4276,2022-01-27T10:00:16.500,martia,bank.mars,bank.mars,martia,189346.3235,67f6b8b548f829eb5ba00ad223c772f9290d759fb18096ba0f293d90f22305e6
4274,2022-01-27T09:00:17.000,martia,bank.mars,bank.mars,martia,189352.3739,6a250f750d217583a06dd3e5f8ddc7eee108e1ccabcac1bf61b4b02c9244d199
4272,2022-01-27T08:00:16.500,martia,bank.mars,bank.mars,martia,189355.0942,5cf2c185cd9c859a3bd3e094e77f139f9f2a2974dac6cf36b2c3b820ffa54126
4270,2022-01-27T07:00:16.500,martia,bank.mars,bank.mars,martia,189355.8157,63c024a620ee5cc656f21c60d346ad5677cd302a7d4af623879dd159f44cab05
4268,2022-01-27T06:00:16.000,martia,bank.mars,bank.mars,martia,189359.7723,d9f17ebbc30e0f8fa97f4bf10ff0a3bd2cb57dcbac0f7eecb60d0b9ad0d01f31
4266,2022-01-27T05:00:16.000,martia,bank.mars,bank.mars,martia,189368.5165,cbd050ce65d01a204e8ff55f86677c54120334548d6261457a32e9cafe8515ee
4264,2022-01-27T04:00:16.500,martia,bank.mars,bank.mars,martia,189371.8089,8ff6dcf838de7c96a20b4d3a6293c1138e8989a709ac67080da29b9e524bdceb
4262,2022-01-27T03:00:17.500,martia,bank.mars,bank.mars,martia,189372.7947,0e9241bf50b5ae12f51ff450e909ac27defd05f81b7c320858c92f69311a0bde
4260,2022-01-27T02:00:16.500,martia,bank.mars,bank.mars,martia,189379.2300,94417d4dfbb3664232312a9e50379c3381b7c0f0ae0afb587e7dcfbc1257592b
4258,2022-01-27T01:00:16.000,martia,bank.mars,bank.mars,martia,189383.1980,71e09dae14ff9b1eb00d5749e9768ae3ee3184fb21a20e21de28bb2229f9b574
4256,2022-01-27T00:00:17.500,martia,bank.mars,bank.mars,martia,189384.3473,9cf46764f12b701ce93d46797a2db2ad9e5bbec9a7604ec037bbf74e0d8e9ba3
