action sequence,time,account,actor,from,to,quantity,txID
1614,2021-12-02T23:00:13.000,martia,bank.mars,bank.mars,martia,133432.8640,a411aebd009a1d8b1ee851e8bfef84f37fa4688b114af61cc3da3fa1314144cc
1612,2021-12-02T22:00:12.500,martia,bank.mars,bank.mars,martia,133414.6173,cb54476c37340b5748d102c99eb801f3abcdc030a15a3012154c4ad0b29982b9
1610,2021-12-02T21:00:12.500,martia,bank.mars,bank.mars,martia,133414.3251,da9a91ec89c266687160649f71668efd29d1b8daaec76a95b1a5ab72980eedc7
1608,2021-12-02T20:00:13.500,martia,bank.mars,bank.mars,martia,133415.7449,5b141f0c386e4c9d6d15276ce54ddbb8998fb1222274a8f0728766860847ce55
1606,2021-12-02T19:00:12.500,martia,bank.mars,bank.mars,martia,133417.6769,dc0888f64014b1bbe89fcd17c0d81465a5e7612f63d24457970562211e8cbaff
1604,2021-12-02T18:00:13.000,martia,bank.mars,bank.mars,martia,133417.9275,6c36194ca323f23bcbe52b94343894fdd4f393c9a3cbaba5e97f3e10946a10f0
1602,2021-12-02T17:00:12.500,martia,bank.mars,bank.mars,martia,133415.6391,35f1219086d4aa2999f54ca899a48a5535959f5f2671e130f97aafcde37b8fb5
1600,2021-12-02T16:00:12.000,martia,bank.mars,bank.mars,martia,133410.9091,e1d74871c8b5dd3c115f87d15338d041ffd5045da294de57fcaa770e929577a9
1598,2021-12-02T15:00:12.500,martia,bank.mars,bank.mars,martia,133406.4377,c6b3233e8cbed20dcb4eac5c962d8682cb6114c0ce8c68aebd93c9b5d1c8d669
1596,2021-12-02T14:00:12.000,martia,bank.mars,bank.mars,martia,133401.5903,cce47cb2a0de7b0b892a65325b9adbd3591d665fbe9ad988a87563a9e5e7e0df
1594,2021-12-02T13:00:12.500,martia,bank.mars,bank.mars,martia,133402.8369,53f7d7f9560f9dca4d1617707e9dcb9fe6a5cf6b084f32313a4584985f0593fb
1592,2021-12-02T12:00:12.000,martia,bank.mars,bank.mars,martia,133396.4523,5a624f1245f0b12f17b2f9a3e3967a8baaa817c38034cc0db5f7405329521637
1590,2021-12-02T11:00:12.000,martia,bank.mars,bank.mars,martia,133398.9154,421233f045c1c3160f53973f7085187d7654911c260e4b89b4bd1630bb4055c7
1588,2021-12-02T10:00:12.000,martia,bank.mars,bank.mars,martia,133396.8376,542a575cbf07b57676bcd494cf24b1a1fd51e078f419545001310c1c4207627b
1586,2021-12-02T09:00:12.500,martia,bank.mars,bank.mars,martia,133387.2673,ea7452659a5ce5011eb5f4ec0a8796aaf38a0b763ce77db630ff02f5e65a9ee6
1584,2021-12-02T08:00:13.000,martia,bank.mars,bank.mars,martia,133388.2489,566c52808e6876d35e9add26bb2fbc9530f53771565f03046129e26168fae013
1582,2021-12-02T07:00:12.000,martia,bank.mars,bank.mars,martia,133389.6676,c43fe10daa12977142df1e0defa11a01b2fcc7bfac1f32ec78b2caff92f84d24
1580,2021-12-02T06:00:12.000,martia,bank.mars,bank.mars,martia,133391.2505,5ebd213b6324ba849aa4c70b7368566db4ee63657c510743e09a98cd1950bc01
1578,2021-12-02T05:00:12.000,martia,bank.mars,bank.mars,martia,133382.0107,e76e4ac34fbed357f304445c1f16384f6968195698a8ff9d8b57b99f553a2c06
1576,2021-12-02T04:00:12.500,martia,bank.mars,bank.mars,martia,133378.8099,4e94356dcefdf06f69de7fd1ff6da5c3d190d5676c473e010d69ea2a8628e606
1574,2021-12-02T03:00:12.000,martia,bank.mars,bank.mars,martia,133380.6876,f5c3a113343f50852b9dd7064dcde8344085b9f3f593d620d7a3727ba1d97f24
1572,2021-12-02T02:00:12.500,martia,bank.mars,bank.mars,martia,133382.4791,3305b4e401a356f48ea77a7e7d31c1efc2592616b9ef44e50acb8c89345a234c
1570,2021-12-02T01:00:12.500,martia,bank.mars,bank.mars,martia,133384.2761,471c01ce4b912a223cb14f92a43d871880659f8ee33d09393610eec8397eb667
1568,2021-12-02T00:00:12.500,martia,bank.mars,bank.mars,martia,133385.4606,182d66c6fcb84f14d0a282602e0fe72a83b44bff1fefacfea487190331e8cea0
