action sequence,time,account,actor,from,to,quantity,txID
4687,2022-02-04T23:00:17.000,martia,bank.mars,bank.mars,martia,189310.0210,eb450ef24f4ab1e4dae06bcf54288ab864974952092b2d274a87bbc551bbd65f
4685,2022-02-04T22:00:17.000,martia,bank.mars,bank.mars,martia,189313.1843,45909caa05341fb49f5b2612dfdd7b23ccc059c67980db7daa7a732eb4c25055
4683,2022-02-04T21:00:16.500,martia,bank.mars,bank.mars,martia,189310.6575,ab31451b62396d939289d3543f5071373a20d28b083877a6d26d6766f346a033
4681,2022-02-04T20:00:16.500,martia,bank.mars,bank.mars,martia,189315.5919,cfe21f1f723542c243822ae682212f80d4fe543373b1dae4b02451278d38c0f1
4679,2022-02-04T19:00:17.000,martia,bank.mars,bank.mars,martia,189318.9261,04ccf6d196fca881969063cc1b8d58fb5c277ed962e971eb4e4146637ec1b23a
4677,2022-02-04T18:00:17.000,martia,bank.mars,bank.mars,martia,189322.2658,e93b8f7507a305176ea31a78b1e60e94dcad33e6b6e78a52716db11bb9d44fc0
4675,2022-02-04T17:00:16.500,martia,bank.mars,bank.mars,martia,189330.1868,8fb433ea6c95902861ad9308d6a645a14ee2798f86cabe4950ccf0d31472ef7c
4673,2022-02-04T16:00:17.000,martia,bank.mars,bank.mars,martia,189333.9852,46bfcf83aa0d2358341994df7c072a06abbb191519365a9be7239cf26064951a
4671,2022-02-04T15:00:16.500,martia,bank.mars,bank.mars,martia,189337.5829,f0ccb0111d33725a1b9c9818d1bb6509f81a2fa861436fa4abaa2be0a0604076
4669,2022-02-04T14:00:17.000,martia,bank.mars,bank.mars,martia,189334.8170,0f3b59b3483ee9bc98394f9ba7b482f537739b93b24b93e81eb7941550d58337
4667,2022-02-04T13:00:17.000,martia,bank.mars,bank.mars,martia,189341.6589,c0174802d452da88732dfe8ab6388a47b9751483761d3e8ad130e9307aaddcf0
4665,2022-02-04T12:00:16.000,martia,bank.mars,bank.mars,martia,189345.0071,8f06cd68dd31fde99d2946d2a26684836b0e25602a1b2a7a0b7437e7fc233234
4663,2022-02-04T11:00:17.000,martia,bank.mars,bank.mars,martia,189345.5559,97b45066f32931835928c6f5b3028b5c4af0a1b908f73c644be1dc35c714c87b
4661,2022-02-04T10:00:16.500,martia,bank.mars,bank.mars,martia,189348.8010,976e932f09e6a86187fffe4896e9acdb8e1d291408ffba1a76bc20890d76557b
4659,2022-02-04T09:00:16.000,martia,bank.mars,bank.mars,martia,189351.4521,4a0194cf5ef22bd2d92111f38aa070e926f71f74539e9896760e0d87d09c9fce
4657,2022-02-04T08:00:16.500,martia,bank.mars,bank.mars,martia,189352.4537,bc8a8fb9f3e9237b28b7ad19698c8c2518e338da33004f5437488ef8a4713466
4655,2022-02-04T07:00:18.000,martia,bank.mars,bank.mars,martia,189159.6205,2f823c30b56ad3748fad703f5005ee7102200344dec9f46dbb4b6043668d2696
4653,2022-02-04T06:00:17.000,martia,bank.mars,bank.mars,martia,189157.5866,4ace1319253b5e24c19486c1da3270c80dc82ec8330ebec5c8bf20b5f5252a99
4651,2022-02-04T05:00:18.000,martia,bank.mars,bank.mars,martia,189158.7729,d80de14a56d52e203b354e5ebb0ca93c96d531cec06b411ec04aecc9651199a9
4649,2022-02-04T04:00:16.500,martia,bank.mars,bank.mars,martia,189127.5185,a715b73447817f20e2c3eb1484d39c2f53be37a6a0b4f1811606f5ea435802b9
4647,2022-02-04T03:00:16.500,martia,bank.mars,bank.mars,martia,189076.8494,336984bf799e30943a5e6c462d66364a55ce37f4b89dc2323404ce3b4690fc1b
4645,2022-02-04T02:00:16.500,martia,bank.mars,bank.mars,martia,189080.3357,34e1f26506de54721a9a0ab71492d1f54a268478e60b31d28bc96e7d84f2e6f1
4643,2022-02-04T01:00:17.000,martia,bank.mars,bank.mars,martia,189080.3544,74859b792ec530e154bc00481769da085e8bfb66015d9bd8cc31a712e8658afe
4641,2022-02-04T00:00:17.500,martia,bank.mars,bank.mars,martia,189084.0659,ea4e651b47d8da2ad23e7207e8b598e4e070f9010cc9de81359f023144af2633
