action sequence,time,account,actor,from,to,quantity,txID
2094,2021-12-12T23:00:13.500,martia,bank.mars,bank.mars,martia,133651.8711,13a8bca4492675de6f1cec54827e2a6abb768d890a9ef9d89450524bb5165798
2092,2021-12-12T22:00:12.500,martia,bank.mars,bank.mars,martia,133653.7179,bf4f30cba5b1305aa88bd58eceed4d45da647cae02711ca04e6fe5e2ea57f2c7
2090,2021-12-12T21:00:13.000,martia,bank.mars,bank.mars,martia,133655.2872,a7e72ad149c33a2a16d72b1fd858a554dbbff7d36af8f4f21837d9042ee84dad
2088,2021-12-12T20:00:13.000,martia,bank.mars,bank.mars,martia,133654.2649,4f0b6b546409baa1602b925d8f725bf204e42265a063d411cba8626a96e5fe5a
2086,2021-12-12T19:00:12.500,martia,bank.mars,bank.mars,martia,133655.2764,4f02fec37df6031504cfcb41bb0eb02a19fde3ca01c1ebf3ba4ad4d78307d238
2084,2021-12-12T18:00:12.500,martia,bank.mars,bank.mars,martia,133656.1354,4f0b9f0cfd9927369182867aafe90005b7547e2520c4f4467bdda4addc39deae
2082,2021-12-12T17:00:13.000,martia,bank.mars,bank.mars,martia,133657.9516,33d7dac5032612b2c5db08fbbeedef5bf901f472883b1ccfde3a815ce02d4242
2080,2021-12-12T16:00:12.500,martia,bank.mars,bank.mars,martia,133658.0308,9304f69dcd0c24cfca6eae00ac5c98bf6d5975070a93c6e296c144f54a6953c3
2078,2021-12-12T15:00:12.500,martia,bank.mars,bank.mars,martia,133660.5463,9d3db4a05fd4e60892568edde84f1b272d1bdb24a40abf6bfd4565e16c03ae2c
2076,2021-12-12T14:00:13.000,martia,bank.mars,bank.mars,martia,133662.8510,829f69f3f3c180f0594f6a965abeb9b17d4c95dfb583536615aa91ad22f5fade
2074,2021-12-12T13:00:12.500,martia,bank.mars,bank.mars,martia,133664.4203,ba32d6f29b5fd69890485e806ac3227ad1a9f396bfb61e323ae0225e9b7b3ce6
2072,2021-12-12T12:00:12.500,martia,bank.mars,bank.mars,martia,133663.6559,57eb11676589d9b8c420efc18de604c251aa9a5f964446aede7d73f382a74c79
2070,2021-12-12T11:00:12.500,martia,bank.mars,bank.mars,martia,133881.5445,346c5102901ffdc33dba08ed386d4c2180ffdbcebe62f65873c05a61d535bb91
2068,2021-12-12T10:00:13.000,martia,bank.mars,bank.mars,martia,133881.3630,7c0d25d61b266b8f21262fd64edca47078aba91947d70bcf57fad4b3ef9eb89d
2066,2021-12-12T09:00:12.500,martia,bank.mars,bank.mars,martia,133883.1741,f5c732b527e0e0d8fcc4222323bae7b0b944a6bf9017d9f25e67d4646a3ef6f0
2064,2021-12-12T08:00:13.000,martia,bank.mars,bank.mars,martia,133885.0268,b063b73fca4aeebf6e62f9c066ab3383b6331b14d465c3d5abcd68bc7953b568
2062,2021-12-12T07:00:12.500,martia,bank.mars,bank.mars,martia,133884.4095,f20e69045589e71c5c718c3b35805c4368cb8d796462d9860eb5479c34434b4b
2060,2021-12-12T06:00:12.500,martia,bank.mars,bank.mars,martia,133886.0874,c6ae24e20575b20fe427f46a8263a4d7bfeb3fc83d5e12fdaad34a5075da05ca
2058,2021-12-12T05:00:12.500,martia,bank.mars,bank.mars,martia,133887.9040,bb35dfeb844538740706cac191c598984dc371a0d1d7d30e64d4b96c479cf4bf
2056,2021-12-12T04:00:12.500,martia,bank.mars,bank.mars,martia,133889.7123,d0b9df453bc55b08850ea41d674f3dd7cad8a879563a79bb8aa4a49aeeeec497
2054,2021-12-12T03:00:12.500,martia,bank.mars,bank.mars,martia,133891.7732,14f839f0450212a690a1179416c1693e3e962081178d1f77d549df4e2e9223aa
2052,2021-12-12T02:00:12.500,martia,bank.mars,bank.mars,martia,133867.7311,d3c9d4b11902f9f01880381053b1d18b0918e94d27a6fe5368e1253ec15c1a18
2050,2021-12-12T01:00:12.500,martia,bank.mars,bank.mars,martia,133867.0132,9063698bf0a3165b53ab6a0d3f60a31e7aa545854929f5a3a0676071054a6ea9
2048,2021-12-12T00:00:14.000,martia,bank.mars,bank.mars,martia,133868.9374,e254babee8d3b52ece43a6b3040da3bf4134cf623acc81950df5dfa995674a4a
