action sequence,time,account,actor,from,to,quantity,txID
21122,2022-07-04T23:05:07.500,martia,bank.mars,bank.mars,martia,196702.4836,b981a54f0b03793ba2fc0bc7ac41cd2b13fd2843210515bb3bbf2efa83e4dd97
21117,2022-07-04T22:05:05.500,martia,bank.mars,bank.mars,martia,196690.6876,a3e55f1a77982f69795570045f244571f7c22ce75c434e5677dfe386aba70c96
21112,2022-07-04T21:05:02.000,martia,bank.mars,bank.mars,martia,196695.1467,9c5197593d15b7c504dc2d22a028d683b40e7d2c91cf223372874a9e26fe33cf
21107,2022-07-04T20:05:00.000,martia,bank.mars,bank.mars,martia,196687.6253,81f5bcafcd7ebb8c3477191028a609eb6e220bf7b4dd9dd12d44fe5a4318d897
21102,2022-07-04T19:04:55.500,martia,bank.mars,bank.mars,martia,196689.7085,bccb53f02d7eeef36539b40345c6ec2c06be9672a2ae5312ead164de375b8995
21097,2022-07-04T18:04:55.500,martia,bank.mars,bank.mars,martia,196693.3830,0342385b88671d8185545479948204c3e5cbc0ab21f42e7ac1542af61fd204e0
21092,2022-07-04T17:05:02.000,martia,bank.mars,bank.mars,martia,196697.0525,2fc9b11ace7ac7517ada7249563b4eb7bdcbeec009572d6f0ee40a028e92fe42
21087,2022-07-04T16:05:05.000,martia,bank.mars,bank.mars,martia,196701.4461,ad3fd094a4bf077718b2ef19698ab2799f7a6dfb27b0b047d406dabe9a876ffc
21082,2022-07-04T15:04:57.000,martia,bank.mars,bank.mars,martia,196698.9940,1012bd488829d16b37f00c719ae5ec913d1af1fa0a23470a0ea8c8f2b6db665d
21077,2022-07-04T14:05:06.500,martia,bank.mars,bank.mars,martia,196701.9846,05851bdb47d0050525aab113d65f9335facfb5eb1a6d4aa2ea2221f36a302fbc
21072,2022-07-04T13:04:56.500,martia,bank.mars,bank.mars,martia,196688.1705,bf398f29cc50442c3a445fd3f868163eda9a1c7b27482edafbca9b8940d5c20c
21067,2022-07-04T12:05:03.000,martia,bank.mars,bank.mars,martia,196683.9847,207f390ccb7650ddf0c2bb0483bb91810b947750812d65039b51511c7732a756
21062,2022-07-04T11:04:59.000,martia,bank.mars,bank.mars,martia,196683.0017,b1a0bef85d844df6fa5306f2a86ccc4caf56e26c03ecc90555335db8087bcfbb
21057,2022-07-04T10:04:57.500,martia,bank.mars,bank.mars,martia,196682.1592,040da2f617695b6c76d3d97329f2ddcc57a5839a528a64977a4d2446b6dd44c5
21052,2022-07-04T09:04:56.000,martia,bank.mars,bank.mars,martia,196678.0880,4665f9d0f3b63f8d2a2fc4bcd6d632887d7a2cc5a0a83acfcc4ab77743764088
21047,2022-07-04T08:05:09.000,martia,bank.mars,bank.mars,martia,196667.4988,71668bf7f401d17275a072c5c94901e2217fa165247d3041e27016b9a0965140
21042,2022-07-04T07:05:04.500,martia,bank.mars,bank.mars,martia,196657.5098,592e4cc8273d6500852b1b2934a1346d75e029260b6fd72c930c2faa3d80c2d0
21037,2022-07-04T06:04:55.000,martia,bank.mars,bank.mars,martia,196659.5621,67a54ee75bd9ae9ab87f1423500cba6e49c30f0aef0d1871ed5a13e1c3699dcc
21032,2022-07-04T05:05:07.500,martia,bank.mars,bank.mars,martia,196662.7559,a263fe6e9bb354e7024451bd3988985d17351018f0271d916f0c7d6038f051df
21031,2022-07-04T05:05:07.500,martia,bank.mars,bank.mars,martia,196662.7559,a263fe6e9bb354e7024451bd3988985d17351018f0271d916f0c7d6038f051df
21027,2022-07-04T04:04:55.500,martia,bank.mars,bank.mars,martia,196658.5089,e1aead8745316df20c86ad28393af45aebb574e67d5d0161efdfc086a3b90263
21022,2022-07-04T03:04:55.000,martia,bank.mars,bank.mars,martia,196662.8995,4962c6f74a2bd065cd599b205abd0ff3ca9876b9a190f1e232631ae492784bc7
21017,2022-07-04T02:04:58.000,martia,bank.mars,bank.mars,martia,196661.4961,0029db8f4a17bfd6b1c5e2a0dc066caad6d84a33814294727f48b82290fb69bd
21012,2022-07-04T01:04:57.500,martia,bank.mars,bank.mars,martia,196661.5410,658d1f02e8ed0b1e3150994dd3f02477857c08198fb99974fb5e78ba6377b770
21007,2022-07-04T00:05:04.000,martia,bank.mars,bank.mars,martia,196663.3762,c452cb5fe0e24196d270e810a968692bc0aa18f809dfbe93bef41db5b6c0de51
