action sequence,time,account,actor,from,to,quantity,txID
1231,2021-11-24T23:00:12.000,martia,bank.mars,bank.mars,martia,132862.8234,6656c1fccdaeb688ad343829aeaa758d62e9ce36dfd0fb7697f6629d6403270e
1229,2021-11-24T22:00:12.500,martia,bank.mars,bank.mars,martia,132864.5522,5323c89ae6f8bd2b74691b109e5b163213827811472058c766ea2e522941cddc
1227,2021-11-24T21:00:12.000,martia,bank.mars,bank.mars,martia,132826.9655,87c59b80c4a721cb3af8ccaa14f5c4c6b7a373dada34957eb1c492b18395ddfd
1225,2021-11-24T20:00:12.000,martia,bank.mars,bank.mars,martia,132797.6944,121e252ffdfde9d644a0287e3ddad394153e0fddffec1850f7ef012bb793ad09
1223,2021-11-24T19:00:12.000,martia,bank.mars,bank.mars,martia,132780.3310,96292fe937bf5d4532c8358182d6b69c045eacafee0f636a9bf99f1284aadf10
1221,2021-11-24T18:00:13.500,martia,bank.mars,bank.mars,martia,132775.2614,74efac4cdc3bae1c1c9869aa0506dfdff7bc93af06c2dca8b67343910d09529e
1219,2021-11-24T17:00:13.500,martia,bank.mars,bank.mars,martia,132767.0962,62f39ff0970bb477df69137bd522c83f4e330a14e2ed06f451d009d723247042
1217,2021-11-24T16:00:13.500,martia,bank.mars,bank.mars,martia,132760.0471,cc85779002484df165dd297007a2fa6060005d5dc54bc88a6ca426aae4378f39
1215,2021-11-24T15:00:14.500,martia,bank.mars,bank.mars,martia,132700.0445,ee05a212115c6cb4def860326178ffcef463fba813c1918c33a847e2db45874b
1213,2021-11-24T14:00:12.000,martia,bank.mars,bank.mars,martia,132788.3198,2df9358b7696fa8bfe8bebc6410afcee1184868248d1b34b7d696b52deecb1ff
1211,2021-11-24T13:00:12.000,martia,bank.mars,bank.mars,martia,132787.1044,5e93fe224b1b80f6f198ae0c79eab139460a96dfac66857ae9efc85b8d0d04c4
1209,2021-11-24T12:00:12.000,martia,bank.mars,bank.mars,martia,132787.4744,6c0eece0635edc7b3036a8c1bde9ce6fdb9c9d21c2ff7855087cc812be128a91
1207,2021-11-24T11:00:11.500,martia,bank.mars,bank.mars,martia,132792.8379,6a5b0b52a4039504ec16094e04363c65c0f8dfb48fd02fa8a8b7897cdb46aef8
1205,2021-11-24T10:00:12.000,martia,bank.mars,bank.mars,martia,132794.9386,bf7d79a2ce84c37c1c8516dfbbb1831b57fd5de4b6bf67939a3fee7015d34493
1203,2021-11-24T09:00:12.000,martia,bank.mars,bank.mars,martia,132782.3288,64902e5c7d72f63aa44985b88084cc3f39fca420463712ca4440a78e3d49b93b
1201,2021-11-24T08:00:12.000,martia,bank.mars,bank.mars,martia,132779.9713,27dd501727215e7facd951c3371cf003c43e3622341e8e99f258efe72a97ad0e
1199,2021-11-24T07:00:12.000,martia,bank.mars,bank.mars,martia,132782.3786,d2eb369eaafcea3263b19f6ae437341e1d0a031e17d2f018621e64f0d40134a6
1197,2021-11-24T06:00:12.000,martia,bank.mars,bank.mars,martia,132781.2576,8ff37ce68f55190248ec9fb3463543c2a657d27c05a6e0ad7ddf448c522824ce
1195,2021-11-24T05:00:12.500,martia,bank.mars,bank.mars,martia,132779.1510,abb5faf89debe426d2e69532c6f47327f046084bf1580529ea868811a6765ba7
1193,2021-11-24T04:00:12.500,martia,bank.mars,bank.mars,martia,132741.7035,c364dbd316ca027444d64a48889ce2a90ab44e967cb0a292f034603449270cad
1191,2021-11-24T03:00:12.500,martia,bank.mars,bank.mars,martia,132737.0163,9019a4158e99f26de806557edd256c7d1c1ba297c88429a1d5869465496eb4bb
1189,2021-11-24T02:00:12.000,martia,bank.mars,bank.mars,martia,132738.1466,95414d922c538ad9bde0b2e342c46e92d3d88627628a0bb183314945a9525168
1187,2021-11-24T01:00:12.500,martia,bank.mars,bank.mars,martia,132738.2105,7d49a5764a38bcde0d0a8c4b5b71cf501144f05a8fe3ddb3763f39605a4f11ab
1185,2021-11-24T00:00:12.500,martia,bank.mars,bank.mars,martia,132739.1649,12a7639f95c53f1ac1d6320958015c6fdd8b1ecd8f560ed9f4a1b6470abec469
