action sequence,time,account,actor,from,to,quantity,txID
6474,2022-03-04T23:05:02.000,martia,bank.mars,bank.mars,martia,189296.0113,da7649e1fefcdd3141d5f8435c044a7e7861d84e3b1ee674b559e741808b2d47
6469,2022-03-04T22:05:18.500,martia,bank.mars,bank.mars,martia,189292.5409,77e4dd34f699e141002d74d0788ec9bb70faf9077116987276795155c56c9db0
6464,2022-03-04T21:05:12.000,martia,bank.mars,bank.mars,martia,189288.9738,0b1cacc40030cd4639b254225102f21964af4d7da0f53faa9bcf1fb7ee478ae1
6459,2022-03-04T20:05:17.000,martia,bank.mars,bank.mars,martia,189284.0892,10675733a06bb5cd594d0caa383df984fd3a8cfba9628f98c83c304613374230
6454,2022-03-04T19:05:17.500,martia,bank.mars,bank.mars,martia,189284.7483,5d3c89d1bed510096b6d974c24294446bd9a741f968ce483c0fd1d7e60eab324
6449,2022-03-04T18:05:09.500,martia,bank.mars,bank.mars,martia,189287.7980,6c82632cc4781bfe4da387d221dd216cb6fb827fddc22c92ef6824677d302674
6444,2022-03-04T17:05:15.500,martia,bank.mars,bank.mars,martia,189289.7234,f33441dbf52bf095da67a61e5815ca53c7a6fb6358a3344b8312ffd5582c04c8
6439,2022-03-04T16:05:17.500,martia,bank.mars,bank.mars,martia,189276.5651,bf19cb60a919559038d4b0728bdacc719562c12097a269b78281715e79a3b88c
6434,2022-03-04T15:07:51.500,martia,bank.mars,bank.mars,martia,189228.8743,9634313771c23c8620aa144e482e395fc18d97671f8ea2c40c7f5187f377bf3a
6426,2022-03-04T13:05:18.500,martia,bank.mars,bank.mars,martia,189084.8818,e3035c54a2581dd4f6c1377233e0636c90a2b7dc686c56a45cca98e224710c67
6424,2022-03-04T12:03:11.000,martia,bank.mars,bank.mars,martia,189086.1264,a93f4e3d2dcb3f46984c64f5d92d83fcc20173fafcde0dd27b0f5d6fbf6c2099
6419,2022-03-04T11:03:10.500,martia,bank.mars,bank.mars,martia,189084.0536,819c2236227d22f53eb357562f92404565abbf3b0a368f620e656b7223d711a9
6414,2022-03-04T10:03:10.000,martia,bank.mars,bank.mars,martia,189073.9534,26fb84affbae844c9d3f4d72ee70496f02a9269146fdfd2a2a7254774a5933c6
6409,2022-03-04T09:03:01.500,martia,bank.mars,bank.mars,martia,189075.2749,a6aefd190f6305973283d4b3b7a546c00761b78262bf78823395a98988495911
6404,2022-03-04T08:03:10.500,martia,bank.mars,bank.mars,martia,189072.9199,2f3f4d864b079bf5a5fae9e3fda4df3f60874cd1231fa506931ca1db10b49916
6399,2022-03-04T07:02:45.500,martia,bank.mars,bank.mars,martia,189074.9721,b48f1bdcefc3d1ebf096df52343fc21fc96225c8a1a653e729edca1387263b9a
6394,2022-03-04T06:02:59.500,martia,bank.mars,bank.mars,martia,189067.9174,4acc27839ee3c8f8481d30c8f7a7d4be7da893830b97dfead224c2f10ddda047
6389,2022-03-04T05:02:46.500,martia,bank.mars,bank.mars,martia,189070.9572,b659c4596840455826d4f9f820dcc50eccd4edf80f8af0040a18c14a59de398c
6384,2022-03-04T04:04:45.000,martia,bank.mars,bank.mars,martia,189044.1715,b94bc3dfc6f91442acf603c6f504207c91265749e86c433136861dccd18fe63a
6383,2022-03-04T04:04:45.000,martia,bank.mars,bank.mars,martia,189044.1715,b94bc3dfc6f91442acf603c6f504207c91265749e86c433136861dccd18fe63a
6379,2022-03-04T03:12:19.500,martia,bank.mars,bank.mars,martia,189042.0499,4f4347cf319187e86883b448ff4ce0cc0a5c142fd29aa0d55a7b9d89cb100652
6374,2022-03-04T02:02:55.500,martia,bank.mars,bank.mars,martia,189036.8378,9d9c437be8644ed7f3d726390138b99fd34971c2ae07abf5ef0f0195a0c60e34
6369,2022-03-04T01:02:54.500,martia,bank.mars,bank.mars,martia,189037.8032,9d41f066080674efe1e714ce582bfe72f896b99d055669710ef19bc204fb6860
6364,2022-03-04T00:02:58.500,martia,bank.mars,bank.mars,martia,189034.3713,5a0b7278c100fc560d7a259088e68906d863f9647bb59ead9ae9899bbfc05674
