action sequence,time,account,actor,from,to,quantity,txID
1087,2021-11-21T23:00:12.000,martia,bank.mars,bank.mars,martia,132166.0498,2b033f2c1e58c66739c7d535f046233c76e95aeed9325d749f7c6ce4bbed01bf
1085,2021-11-21T22:00:12.000,martia,bank.mars,bank.mars,martia,132153.2429,0f0f73c12119c168c6066c049cc3a6c9bccd1e17c8d5a1c23b4ed22b8c16b228
1083,2021-11-21T21:00:12.000,martia,bank.mars,bank.mars,martia,132108.6026,18e7ed3569df668d06758b11159a2e23a125723a55615017c7f90d8ac3582ece
1081,2021-11-21T20:00:12.000,martia,bank.mars,bank.mars,martia,132079.2752,61e3a727faf61dfa80d37f8509a6f2c33a0449113ec2e50edc273182db1882c7
1079,2021-11-21T19:00:12.500,martia,bank.mars,bank.mars,martia,132067.6052,f389eb91d9a8b4d3f9ce0440ba0498c344d85f69a54aa448baf7a39920eb9b13
1077,2021-11-21T18:00:12.000,martia,bank.mars,bank.mars,martia,132016.5603,02d03865f1f2b81ac1eb9408f330ce9ebfd0506ad9c537b447f1532abd7b45db
1075,2021-11-21T17:00:12.000,martia,bank.mars,bank.mars,martia,132030.3140,be65b2714f2b8e0cea91896bafea32f2beb1cd90f3a40b97721ed59534928170
1073,2021-11-21T16:00:12.000,martia,bank.mars,bank.mars,martia,132023.8274,2fa599f3a825ad9cc886b6d4aac1ef8acb2aa99d921879117cab830aeab0e8b9
1071,2021-11-21T15:00:12.500,martia,bank.mars,bank.mars,martia,132012.0796,ac007e251db397acaa1ef82dce5470b64b8b17c031dbbf79297387014bdf9fc8
1069,2021-11-21T14:00:12.500,martia,bank.mars,bank.mars,martia,131997.1744,40d84718528de26f2a591d6b4e860ac943cdae6fb4fccfc2baf93d4fa2b9c920
1067,2021-11-21T13:00:12.500,martia,bank.mars,bank.mars,martia,131973.3756,4f19040011c46ce2c84e45316b1e34fc57786a0b8ea1badcee18785184402aa7
1065,2021-11-21T12:00:12.000,martia,bank.mars,bank.mars,martia,131952.7273,581d4eeaeb088a08d39f40657d194d0920437ecc1a70e122268e94145e4a8543
1063,2021-11-21T11:00:12.000,martia,bank.mars,bank.mars,martia,131946.1597,76a5189f4cff4edf2ee7fc5f7ed182de89ad01a1ddcde71cb3dfe63a9fcd88b6
1061,2021-11-21T10:00:12.000,martia,bank.mars,bank.mars,martia,131941.6062,f1f8d1cc776905f3e2bb7dd99924b88adfa027e2cc9f1779b6f0abccdde65af1
1059,2021-11-21T09:00:12.000,martia,bank.mars,bank.mars,martia,131912.5433,992b76e5f45f8c1519d80dc35813217d3f094284eca7cf8bfffec71a9a38cd91
1057,2021-11-21T08:00:12.000,martia,bank.mars,bank.mars,martia,131900.0647,4b95d5fb0cb75acaa4a0601dc9dc0beb27d8676868d3acee4c054adcdbbc3b1a
1055,2021-11-21T07:00:12.000,martia,bank.mars,bank.mars,martia,131896.4122,0c5b362682f409984139c18fc1110b40c12b850264f3027d293372ae6c91f7eb
1053,2021-11-21T06:00:12.000,martia,bank.mars,bank.mars,martia,131893.1591,145dda4c13671a1432dd5449143bc9870cd48c849ab2580f3f483d7c0a5525f1
1051,2021-11-21T05:00:12.000,martia,bank.mars,bank.mars,martia,131891.2358,64115d630e2706426a8b9e9523fddfe5102678ce63ab6296735c584bc917e4b3
1049,2021-11-21T04:00:12.000,martia,bank.mars,bank.mars,martia,131887.1664,2a9a20c4a18b27e46946568e905ab08bd9577b01a4ceb262a28fe4087826a39c
1047,2021-11-21T03:00:12.000,martia,bank.mars,bank.mars,martia,131888.8698,323822d030d77c0e057d7f3e4460eb82148139a03a938dcdc3a0fead59774d8a
1045,2021-11-21T02:00:12.000,martia,bank.mars,bank.mars,martia,131799.7755,b74250ea5dab04bd1dd825aee776391bbefa9baf83269c3b0ef883fa0d692ba9
1043,2021-11-21T01:00:12.000,martia,bank.mars,bank.mars,martia,131879.0582,ba1667dc3fb2608e66ae35ebfbbab03a56326b31fceb20ffb1d43bcb322d41c9
1041,2021-11-21T00:00:13.000,martia,bank.mars,bank.mars,martia,131879.8028,1f5a455b05daa43caf9bb30fca358ff02b99a4c3e0b96cd537d7adab6ecb6132
