action sequence,time,account,actor,from,to,quantity,txID
6594,2022-03-05T23:05:45.000,martia,bank.mars,bank.mars,martia,189373.7102,e0482b499b0e2d9b2733fa7ec48a49c5415c44f7b0b070c4fcf538cde94aca52
6589,2022-03-05T22:05:44.500,martia,bank.mars,bank.mars,martia,189371.5085,ba1a9c05c2d7576a6f464ce3c0b198603156125ade7f95325f03d00a76538047
6584,2022-03-05T21:05:31.500,martia,bank.mars,bank.mars,martia,189371.0699,d045476fda518bd091b7a330a172aae4e35cfed07f1207cb4d29d971bef220b2
6579,2022-03-05T20:05:20.500,martia,bank.mars,bank.mars,martia,189373.7375,5e59fed0800fd1c1c30660cbc0b0c47ca71e442ceddb2e5837e4b6406f629655
6574,2022-03-05T19:05:24.000,martia,bank.mars,bank.mars,martia,189374.4813,5cc0d78dcf77c1842ff6d656fb63c00ab31ddd921e1b6f82831bbf87759e3f44
6569,2022-03-05T18:05:11.000,martia,bank.mars,bank.mars,martia,189373.5927,48c75ebb255ccfc3924c02e805af62e2c9583ae9281c5a9fcbade1a6ea851867
6564,2022-03-05T17:05:10.000,martia,bank.mars,bank.mars,martia,189363.8173,70ca6aea89fc9b41464e2aa0605d461e435c1c8086f21c23f2183f2e83ba6a7f
6559,2022-03-05T16:05:09.500,martia,bank.mars,bank.mars,martia,189304.2633,35c998c031f0fa69d4589a82ead87a8599e8a4d4a26e3ae06071e196c3721eaf
6554,2022-03-05T15:04:53.000,martia,bank.mars,bank.mars,martia,189299.4483,2e15aaeda890441ccf3cf17e04e269efed29ab16fed204442fe40a19c97d8211
6549,2022-03-05T14:04:52.000,martia,bank.mars,bank.mars,martia,189283.3427,2562e3bc2290acef41e44b6e883c989a97368fa0e6e5fc895c61a6e71b57c3b2
6544,2022-03-05T13:05:09.000,martia,bank.mars,bank.mars,martia,189285.8429,8cfb440f4b17296c750c9ac5eb352c5140a86c6d42ddf30e4993013e352ba14e
6539,2022-03-05T12:04:55.000,martia,bank.mars,bank.mars,martia,189284.6740,ee313ad25b5d214a3a7e07469ee2ffda9f62e093851cac97040bc2b6c538b705
6534,2022-03-05T11:05:00.500,martia,bank.mars,bank.mars,martia,189249.2709,16f562f98fd4a3e39fa0345ea3085092350cddb6e7e331a1f6f96b118a3c05e1
6529,2022-03-05T10:04:50.000,martia,bank.mars,bank.mars,martia,189253.1556,c5e1fa7400ea8dc7482b41090c85a53edde5773395c50fc35b1743506c50f098
6524,2022-03-05T09:04:53.000,martia,bank.mars,bank.mars,martia,189254.3882,e552a359186d0afbb8b2a4aea9a9479474284757724e681165be4c8bcba95868
6519,2022-03-05T08:04:52.500,martia,bank.mars,bank.mars,martia,189259.9752,a8996cc1d96ed89210b50a452c948b59c0053d5961133f4efa353cde016ccaf6
6514,2022-03-05T07:05:10.000,martia,bank.mars,bank.mars,martia,189263.8227,d6da41416f07a6f340e973c2074d8db4fc81a7b0615080a1d6cc60314482cd58
6509,2022-03-05T06:05:12.500,martia,bank.mars,bank.mars,martia,189272.4452,74bc71caab9225c1532d8721a1dd32946bc3b3941c16d0b7a8ad0e9cea8d15fe
6504,2022-03-05T05:05:13.500,martia,bank.mars,bank.mars,martia,189276.3305,c1341f9e641950ca2361b514df5df496de185ecc6e67935148f65ffa6021655b
6503,2022-03-05T05:05:13.500,martia,bank.mars,bank.mars,martia,189276.3305,c1341f9e641950ca2361b514df5df496de185ecc6e67935148f65ffa6021655b
6499,2022-03-05T04:05:13.000,martia,bank.mars,bank.mars,martia,189279.6351,6f15e0b2ecebb175959bfac2dc5e99f43df96e9ebe91c18fd4f037bb317d4d83
6494,2022-03-05T03:05:14.500,martia,bank.mars,bank.mars,martia,189283.9060,620172b1db9644d4d69821c43b0cba7b7293fc5f1e71e8759d919c33c3b5652b
6489,2022-03-05T02:05:10.500,martia,bank.mars,bank.mars,martia,189287.8237,cefcd13e708fc0d0820745bbe30729a441462f1a4739581b6be0313a7ec4fd61
6484,2022-03-05T01:05:11.500,martia,bank.mars,bank.mars,martia,189283.1410,010e88f44e350e94827314d2ff93833e155a6307090a9718e4388c7bc1ddc654
6479,2022-03-05T00:05:15.000,martia,bank.mars,bank.mars,martia,189287.3396,849e0015c3d596665414f7bda2fadaa3d0ecb32e1dbb24014f6110b5cee74f97
