action sequence,time,account,actor,from,to,quantity,txID
12725,2022-04-25T23:05:14.000,martia,bank.mars,bank.mars,martia,193099.5681,acce86b7bb57e4f66868f66396e60a8435c6bcafffaff8ffae62df9e37e8e46f
12720,2022-04-25T22:05:21.000,martia,bank.mars,bank.mars,martia,193102.9003,ea7b7ec69a9baf36f9ce7e53ca26c2d71a9b3db6ca305aa220767eba4a0f9e4e
12715,2022-04-25T21:05:11.000,martia,bank.mars,bank.mars,martia,193036.1618,1fdb2e5e5d267fbef7445afda7207729e1f59b415614dd187256f7a0c8d31d36
12710,2022-04-25T20:05:16.500,martia,bank.mars,bank.mars,martia,192993.4681,87eeb38282a5f073afcc475f87450ce058063871b59212b9430e0211fa0e3fdb
12705,2022-04-25T19:05:14.500,martia,bank.mars,bank.mars,martia,192988.7103,76990505f1b2d00d03247a0b59cbd8b05d52fd7d30cd8457184dff1c235cfa3f
12700,2022-04-25T18:05:12.000,martia,bank.mars,bank.mars,martia,192987.8162,c3850e9f14e1678eef3707086c04d3fa8d41c773949d291799ef54df8bf6ff6e
12695,2022-04-25T17:05:10.500,martia,bank.mars,bank.mars,martia,192985.2113,e2531225c6feb284422cfc496de3f25ce3ed2ad3cea999fd7f2d22c09eeb8dd3
12690,2022-04-25T16:05:12.500,martia,bank.mars,bank.mars,martia,192990.4285,2c2b39e0e5e1a1383f96b2f19b659c992e4767100e4603727b356f0edc37e1a4
12685,2022-04-25T15:05:10.500,martia,bank.mars,bank.mars,martia,192988.5012,629ebe037f257c8d2d50cb5c1da67cd7a94955bce158c8b62aef2d998ea7ff81
12680,2022-04-25T14:05:10.000,martia,bank.mars,bank.mars,martia,192985.2855,a11161cf831cedd7f0af986db96b52cde08d9338ae37920ad5a86e54c9acd4db
12675,2022-04-25T13:05:15.000,martia,bank.mars,bank.mars,martia,192985.6758,3a4d70dd96a08759bed35f3528769c65662730f184927628d94ff069132cbe73
12670,2022-04-25T12:05:11.500,martia,bank.mars,bank.mars,martia,192988.1651,ab00fcbe5d1df401354537c0cdcdde05fbc496f515e3f18054bc5fe68da271e3
12665,2022-04-25T11:05:10.000,martia,bank.mars,bank.mars,martia,192986.8288,0634aa2414dab2c98d757fcf89bda100c5b9f551dac0dc8598d63b87f361475a
12660,2022-04-25T10:05:12.000,martia,bank.mars,bank.mars,martia,192975.4523,b4cfd13de348fb9aaf8d5bdef400470af466050630c2c19276337608d08b3ba2
12655,2022-04-25T09:05:09.500,martia,bank.mars,bank.mars,martia,192978.2199,7b284bc9e1fb64e3a69e45786ae832b572831b6c7ec82669dbe04133b7561146
12650,2022-04-25T08:05:10.500,martia,bank.mars,bank.mars,martia,192980.7945,756628465c9c1fa6b5e14992d0cc9d835661d1ed9a563949e6a28624b33aa9d2
12645,2022-04-25T07:05:11.500,martia,bank.mars,bank.mars,martia,192972.7416,722059e6a4c16367342cc1f9512303be9766f153557786463eea26faef27f0c6
12640,2022-04-25T06:05:09.000,martia,bank.mars,bank.mars,martia,192976.3667,cfae8376bcf815c86ee898e4c7fd0b03b6efc5154e2dbae4ca3376e6c44ce6cb
12635,2022-04-25T05:05:11.000,martia,bank.mars,bank.mars,martia,192978.7583,0757e085f56b7c2fff5cc76e5a7a4a389e6705030ee92ff1a6afd00f0afa433e
12634,2022-04-25T05:05:11.000,martia,bank.mars,bank.mars,martia,192978.7583,0757e085f56b7c2fff5cc76e5a7a4a389e6705030ee92ff1a6afd00f0afa433e
12630,2022-04-25T04:05:08.000,martia,bank.mars,bank.mars,martia,192988.4004,ddae2ebce00ca46c4ee0dcb1271f8cc57e4661caa05e726aadfab3bc81989fb4
12625,2022-04-25T03:05:07.000,martia,bank.mars,bank.mars,martia,192968.1246,52862d91cc655ff104b5c14f9c14e64fe32ba59b85ff509b7fb31bfcdf898e4c
12620,2022-04-25T02:05:11.500,martia,bank.mars,bank.mars,martia,192690.7514,874351950330b017f25461453f7a481f91b3316289d671fef963be2ffb018ee5
12615,2022-04-25T01:05:15.500,martia,bank.mars,bank.mars,martia,192457.0518,95a09143d8e00485ea318e88bc6b462c68a1a62072375bb8543578788ae5982c
12610,2022-04-25T00:05:10.500,martia,bank.mars,bank.mars,martia,192447.1773,9833b2c4b5ae5b7452494da812e01a7c559b84be5bd169680bedfb3b36b1b814
