action sequence,time,account,actor,from,to,quantity,txID
1806,2021-12-06T23:00:13.500,martia,bank.mars,bank.mars,martia,133588.7947,5d8a078f475c7482b375ea430ae4d4f41122d371af556c01832c3b0d288d8965
1804,2021-12-06T22:00:12.500,martia,bank.mars,bank.mars,martia,133584.7397,b402e37b6ef2488d53f3b078c4d1e6a484243e7685eb8917af48b0d455cd4c61
1802,2021-12-06T21:00:12.500,martia,bank.mars,bank.mars,martia,133585.2689,de633f5579a9abc4a6521e5d5de79a4caf1f036a7cf4d67c18050e331b8c4703
1800,2021-12-06T20:00:12.000,martia,bank.mars,bank.mars,martia,133585.9844,df1a807b564c55ffda5c6552f48c78cc29ae8df011a6db2f719ff1d6efeed8c6
1798,2021-12-06T19:00:12.000,martia,bank.mars,bank.mars,martia,133587.6062,1d9c0d983ef7323d70ea405181428ff8deeb224cd64b8660e123fae8ed2c6be7
1796,2021-12-06T18:00:13.000,martia,bank.mars,bank.mars,martia,133589.0529,14033700f053f3523cbb037b86c6da3b4245e5f4e874982f937a5a9ac5a03648
1794,2021-12-06T17:00:13.000,martia,bank.mars,bank.mars,martia,133588.1030,7a4cbf1780f5a66f342e30e970bc5114dd82641dfdecd1d5a552b2769b3a9cbe
1792,2021-12-06T16:00:12.500,martia,bank.mars,bank.mars,martia,133589.1048,f9696309e8408f8f17564fff516c8f3c1b9e9f53d4d2015706a8793ef26c22bf
1790,2021-12-06T15:00:12.500,martia,bank.mars,bank.mars,martia,133583.5977,8376257578668d803b16ea70f69f5b2d92d0b7586175e7de55d8ad35d1e9f17e
1788,2021-12-06T14:00:12.000,martia,bank.mars,bank.mars,martia,133584.5492,78a0811a54d464d2023cf3f49fc2120b455432583dc770171353a017bd7b7d2a
1786,2021-12-06T13:00:12.000,martia,bank.mars,bank.mars,martia,133563.1710,429a8d318d510873fb6b6c6328ef400c2ab33db93c799500d414cc13e506f64a
1784,2021-12-06T12:00:12.000,martia,bank.mars,bank.mars,martia,133564.9672,61dfd79e9403e56eb065cb57af6e4554711650a9f70aa83936fd463bc0067c05
1782,2021-12-06T11:00:12.500,martia,bank.mars,bank.mars,martia,133566.7578,238d8b1c5ee6c106dbc97d2d4134188846f2b36520f30b9a8bbb620baad831f6
1780,2021-12-06T10:00:13.000,martia,bank.mars,bank.mars,martia,133568.3233,2afba2301913c24936f6d132be94df23dce0f42428440405c01c7a7b61fdb8f4
1778,2021-12-06T09:00:12.000,martia,bank.mars,bank.mars,martia,133570.9064,1f63cca28fa8687e42f23c7e0c4fe36f175e238bc829ace615b85e7daa5cbfc7
1776,2021-12-06T08:00:12.000,martia,bank.mars,bank.mars,martia,133563.6128,c0a017bff679fcfc0332cfa83eaa5d9c1db2538cab289afd9b1d55753e7e2d89
1774,2021-12-06T07:00:12.500,martia,bank.mars,bank.mars,martia,133565.4172,040339c18ec61c074187fa72196f6c84fdb8288ce2144ea9dc7ff19e59f1e42d
1772,2021-12-06T06:00:12.000,martia,bank.mars,bank.mars,martia,133567.2217,a1a0fe84530af702b4ed9cba755d218b5fd07880fa268e55e701cdce2dce60f6
1770,2021-12-06T05:00:12.500,martia,bank.mars,bank.mars,martia,133569.0623,5a2566f36b475f880eb9eb9291d34b6fb2df4efc7151bdd5147f297da4c50504
1768,2021-12-06T04:00:12.500,martia,bank.mars,bank.mars,martia,133570.8890,62d04c2750b58a94a01be94deeeeff9ce0debc593e179a496dc4b03a156230fc
1766,2021-12-06T03:00:12.500,martia,bank.mars,bank.mars,martia,133562.8494,7888baf2881a79d37e943747e43d28005a85db306b5fbf5fa2782cde4bb3c53f
1764,2021-12-06T02:00:12.500,martia,bank.mars,bank.mars,martia,133563.6748,93902b55ade30194485e332693b03a7d2b9c5c2f2ab5ed6927d683edc9216a64
1762,2021-12-06T01:00:12.000,martia,bank.mars,bank.mars,martia,133564.6643,1562b64792868641e7d4d8f3713c70ca7d542264736c2dc00cf0d23a73e1c1e0
1760,2021-12-06T00:00:12.000,martia,bank.mars,bank.mars,martia,133565.5092,ee25ff3f366f147b2512c3435fa525f015ffeaec3a95a8662c51e0b04b8e69d2
