action sequence,time,account,actor,from,to,quantity,txID
3534,2022-01-11T23:00:18.000,martia,bank.mars,bank.mars,martia,183512.0948,379024537c9379e78f230159344921c1a1c1a033b447cd88c24f3be79784a286
3532,2022-01-11T22:00:16.500,martia,bank.mars,bank.mars,martia,183448.2275,2b1bff526f25cc1ee737f8ab0e353986111129299c6f1986c48be8095df2f7bd
3530,2022-01-11T21:00:16.500,martia,bank.mars,bank.mars,martia,183377.8481,c93602502a189c7430685b348bbc166bf482ae99eea91af39ce63e9c94f98812
3528,2022-01-11T20:00:16.500,martia,bank.mars,bank.mars,martia,183280.2373,12806afadb4d0dfd7228d1f0ee2e0a2ca8719a5d6aa69937048f2bff33a3652c
3526,2022-01-11T19:00:16.000,martia,bank.mars,bank.mars,martia,183199.0804,7308513431c9d730086b6b6da305565cd41670187bf405a715cc0625bcfce1d4
3524,2022-01-11T18:00:17.000,martia,bank.mars,bank.mars,martia,182969.6540,9a748e9a5df144b59dd3368f0bd4bccf852b6f228a149a32c9466824bd457c6a
3522,2022-01-11T17:00:17.000,martia,bank.mars,bank.mars,martia,182832.2225,9fe35d4c0c462634c89fd0a725303157ae425cd392c363a12a8beca62219f3cb
3520,2022-01-11T16:00:16.500,martia,bank.mars,bank.mars,martia,182821.9848,db00b07276baadb7087a86759d65802649603295222b45dfcf2e84101371a264
3518,2022-01-11T15:00:16.000,martia,bank.mars,bank.mars,martia,182808.1888,f8c2ce58b7e3d89f04f3a3a0abc2792073de770f98779f7f0c38bb1a02b1b8ea
3516,2022-01-11T14:00:16.500,martia,bank.mars,bank.mars,martia,182773.2072,9f3a2a7decbb6fc49e831b5903e832b964f26d0f5dcd2b8583c9ced1e44addfc
3514,2022-01-11T13:00:16.500,martia,bank.mars,bank.mars,martia,182753.8208,7b3c7c0262b8a42d6a4a1cef3384087c2e9d75ed439aee1ace4a5ef413c245e3
3512,2022-01-11T12:00:16.000,martia,bank.mars,bank.mars,martia,182693.3737,3b8a3d56b67eb1dea56a556c0d4cc3b7f26133bef8f5f93837c079966a74d53e
3510,2022-01-11T11:00:16.000,martia,bank.mars,bank.mars,martia,182671.1907,1cdb7861d068a15c83c25970a4bf2c0437f735c4b0c8d9c70f921a9e75d87595
3508,2022-01-11T10:00:16.000,martia,bank.mars,bank.mars,martia,182643.4376,b3db93f3f236a8db2d219cf04dc94321db363a6ce1e1b69450c859db58369028
3506,2022-01-11T09:00:16.500,martia,bank.mars,bank.mars,martia,182625.1499,3efb35af81227c5165a6f898aeaacb95bbb45cdcbddb1f157806dffde9ba9117
3504,2022-01-11T08:00:15.500,martia,bank.mars,bank.mars,martia,182618.7207,b6934fc017b0fa9056f2cd3aaa0d053ec9f9227b9dcd69094e84175f3635042c
3502,2022-01-11T07:00:16.500,martia,bank.mars,bank.mars,martia,182608.8453,18b2771888630990a3404cf5f60adb4e42ff4b81b0397c8755cd9dbf940b19b2
3500,2022-01-11T06:00:16.000,martia,bank.mars,bank.mars,martia,182586.6921,dce478b1e6e82fa624377d10ecb6207582a8d8a7c1512cf8cf251c7077465ae6
3498,2022-01-11T05:00:16.000,martia,bank.mars,bank.mars,martia,182574.5542,f866f2cc2815f143eea7d3281af4180e9c935f969554359c23d68a21e7d6fef5
3496,2022-01-11T04:00:16.500,martia,bank.mars,bank.mars,martia,182569.0494,497bd1cbe00ef28a549aa8c73eb6bc91ae2abea01202c1a3ada14178c6a2afd3
3494,2022-01-11T03:00:16.000,martia,bank.mars,bank.mars,martia,182555.2474,a8ab66a52b983a3da7a4393f236c655bb2f1bfaf5d87737e1bd05e23dede99df
3492,2022-01-11T02:00:16.500,martia,bank.mars,bank.mars,martia,182536.6157,0b81b91f0b5f0c7217b3ce491cc148b5dee7720e188c5ef5952918319235d43d
3490,2022-01-11T01:00:17.000,martia,bank.mars,bank.mars,martia,182518.6002,46110ddcb950b1b65b2a5e7f971ddc57eae641068529671ffef11d123c813fad
3488,2022-01-11T00:00:17.500,martia,bank.mars,bank.mars,martia,182477.7059,9b70ee684337e658e2227730aaae69a864b6d4cd72aaa0ef16831134c900175f
