action sequence,time,account,actor,from,to,quantity,txID
9965,2022-04-02T23:05:09.500,martia,bank.mars,bank.mars,martia,191570.4792,1ef9929b1b346d161982680a12317efced37e78c42e26a92a2750915b57d93b0
9960,2022-04-02T22:05:17.500,martia,bank.mars,bank.mars,martia,191556.9793,39fcf994b80e60899120b04f92f6f9c2a3b63476ffc095f4410b1bd6cd8f4ce4
9955,2022-04-02T21:05:17.000,martia,bank.mars,bank.mars,martia,191523.5737,7c9fb5990eda942c3f3b2725865385170189842818dde8137cac9bad0dadfd3f
9950,2022-04-02T20:05:17.500,martia,bank.mars,bank.mars,martia,191514.1089,163c225d68e93ade4740fc0093c7b9b4029af84f4e15fe9d44bdef24f17a1cc3
9945,2022-04-02T19:05:18.500,martia,bank.mars,bank.mars,martia,191516.5095,a4f31d6d14a88776858e0da26cc6625b26769a3d25040f31670d20a8a6df8736
9940,2022-04-02T18:05:20.000,martia,bank.mars,bank.mars,martia,191518.1347,d2b4f4c3b8fb52c7ac7c0063eb4a56ffe3c58be938ab74f59435927762640853
9935,2022-04-02T17:05:15.000,martia,bank.mars,bank.mars,martia,191511.7019,95d14de0928697a583d375ffeeed198e291b3f0fe06ac0fe98da872bb034ab89
9930,2022-04-02T16:05:15.000,martia,bank.mars,bank.mars,martia,191505.6219,ab0f75935b980c1da829b579860b02c8183fbe63f85808fff7c6f98a966ae8c2
9925,2022-04-02T15:05:17.000,martia,bank.mars,bank.mars,martia,191507.1170,0bd72ebb4c2387b041738e88f83f44d84875efbf7ee4cbf4a46cb9b9c6af678c
9920,2022-04-02T14:05:19.500,martia,bank.mars,bank.mars,martia,191502.4000,40e27c1deea50322d02212e79b6e0af0304cf3f7cc779c7e6cb70a09fe4761dd
9915,2022-04-02T13:05:13.000,martia,bank.mars,bank.mars,martia,191501.6262,cef4ac382e728fc3f97621d169de1e9ea3fb52907f551164d760259d660a6f7e
9910,2022-04-02T12:05:09.500,martia,bank.mars,bank.mars,martia,191493.8036,54dd78e364d32ff84f680383d0c9ec7b9dba5aa392787e132d163068e0fa50b6
9905,2022-04-02T11:05:11.500,martia,bank.mars,bank.mars,martia,191490.0719,51baa93ed1f8a4ffdca5e4187f5184af7dd498b8ebf5048cb4824d32e22161ef
9900,2022-04-02T10:05:13.500,martia,bank.mars,bank.mars,martia,191479.0272,d11211d69f0cf2978a371c0e19a55da4ffd0831a882a52358a9121881836a4e2
9895,2022-04-02T09:05:13.000,martia,bank.mars,bank.mars,martia,191469.7306,1fabe65cf8b1370dd3b534c2d499cb613cca56beb36bb16ea181ca0f7a28754c
9890,2022-04-02T08:05:13.500,martia,bank.mars,bank.mars,martia,191435.5901,32c4095717484a8fe6314d42e884126d72a8f4da5b2058ce1516a4f73c5135ab
9885,2022-04-02T07:05:19.500,martia,bank.mars,bank.mars,martia,191425.7397,84b0900853b9fab4a50f793681d898c6447e835d7781489227d9dcc255c41f3a
9880,2022-04-02T06:05:17.000,martia,bank.mars,bank.mars,martia,191405.1693,4db0f9c559ac0448acfddc0ed9577be9ddb46cfd6a2ccc8e3a453c03e74e751b
9875,2022-04-02T05:05:20.500,martia,bank.mars,bank.mars,martia,191406.0943,5c04c9d69efb8a68fec82c72beb53d9d54b02ca4f9c57949ad4e26517df1bfcb
9874,2022-04-02T05:05:20.500,martia,bank.mars,bank.mars,martia,191406.0943,5c04c9d69efb8a68fec82c72beb53d9d54b02ca4f9c57949ad4e26517df1bfcb
9870,2022-04-02T04:05:16.500,martia,bank.mars,bank.mars,martia,191400.3468,1cdffbb9f946d882dd029c713f80084da669cbfaf317a375ecb7aa6a793b1fc2
9865,2022-04-02T03:05:23.000,martia,bank.mars,bank.mars,martia,191365.0804,12c9e946af58579f538bf9fa453f747459ca1a1f6e9a23864638469b1c091f3b
9860,2022-04-02T02:05:17.500,martia,bank.mars,bank.mars,martia,191564.6792,5e9a02fd65a252549616087b5c66896df57908d713d6218ba3c30d46f6889cae
9855,2022-04-02T01:05:16.000,martia,bank.mars,bank.mars,martia,191568.6498,641958dc9c9982878879f46cebd9ccb6f5034c1f3c963c0b96392057f38ca70c
9850,2022-04-02T00:05:14.000,martia,bank.mars,bank.mars,martia,191567.7022,756279612be773a731ec04364d7dc509cf09fa9e554575f3b45faedfd7f1d416
