action sequence,time,account,actor,from,to,quantity,txID
17881,2022-06-07T23:04:59.500,martia,bank.mars,bank.mars,martia,194450.5438,6fa0701609d6cc45d53edb63ec295e9d868e35b8d17cd972740e7c42343f87b6
17876,2022-06-07T22:05:00.500,martia,bank.mars,bank.mars,martia,194430.2341,ba294b31a36e7bc13c9e86503b0bde5a9d1bb8742f9ce2f0a8eb6ea47b4596bf
17871,2022-06-07T21:04:58.000,martia,bank.mars,bank.mars,martia,194408.5790,21300c61fc0fb45cc58d2342091b123a1140dc8463a18d844d853d1ad74e8acf
17866,2022-06-07T20:05:00.500,martia,bank.mars,bank.mars,martia,194392.4611,af7342a5ada9945497864f58cb638f26d9ee561e186a4662ffe1a4dddc2d70af
17861,2022-06-07T19:04:57.000,martia,bank.mars,bank.mars,martia,194444.3935,46514b33b9d6d64da3415976fde0a4aac9307f50fb5cfc511c5196973a4fb38f
17856,2022-06-07T18:04:55.000,martia,bank.mars,bank.mars,martia,194529.0756,8baead3092bf0f1e71fae6da98d03b54a4c4d1dde7a3c5f80856f6b67109fdc7
17851,2022-06-07T17:05:00.000,martia,bank.mars,bank.mars,martia,194530.2516,9b16eb650d4949587fb7263007a2148d994564ea4f3af14242e83cdb4a7f702f
17846,2022-06-07T16:04:55.000,martia,bank.mars,bank.mars,martia,194568.9086,4ac83517fc24969bcd81b34b3a3fce9110ce7443cee37d04b5a9b44e3078e093
17838,2022-06-07T15:04:58.500,martia,bank.mars,bank.mars,martia,194566.5247,c79f5933d752113a6376c138e55f3088747d219bd3f3da4ec21882e9a3530f9e
17833,2022-06-07T14:05:00.500,martia,bank.mars,bank.mars,martia,194568.6200,af3a414e8c3b9b4b07c7b17d53ada3dafa258f24ff39cba1e803713f6b148536
17831,2022-06-07T13:05:17.000,martia,bank.mars,bank.mars,martia,194609.0237,234731e5be4c7c848536f75719b551af0b1b998a316d88bbb56b767f91bc2604
17826,2022-06-07T12:05:15.500,martia,bank.mars,bank.mars,martia,194613.7705,f80b05540c390748a40009fc4297bc3043d014928b4d24a1043ca7329a6989b4
17821,2022-06-07T11:05:15.000,martia,bank.mars,bank.mars,martia,194617.2856,9857ce79c77da692418d2a694654386465ff9f53dce2eba95705cb1509b1a7aa
17816,2022-06-07T10:05:14.000,martia,bank.mars,bank.mars,martia,194653.8053,5614b97e28a925b99e1a05af2964e928c556c2cc196776526e1f51106dfc3955
17811,2022-06-07T09:05:10.500,martia,bank.mars,bank.mars,martia,194651.8992,208401432d54567375869af9a62be06e789443923e1aea412ccb0d43d3cb4c80
17806,2022-06-07T08:04:57.500,martia,bank.mars,bank.mars,martia,194633.0459,35abc9584f025ab6bd4c7ac3763d913d133e30cf08c4fcbb45e2cee82bc570a1
17801,2022-06-07T07:05:14.000,martia,bank.mars,bank.mars,martia,194620.5604,144862ef30aa81ec0c34eb0859ae3cfe0f6d5cc7c80918f0cec257936412c69e
17796,2022-06-07T06:05:07.500,martia,bank.mars,bank.mars,martia,194607.6710,65737df3bf0df82b9c67fe9090b6c33a54d11ae392dd0e2957bd105d7ba82363
17791,2022-06-07T05:05:07.500,martia,bank.mars,bank.mars,martia,194600.8668,393e3dbbec37edaa6186f585757b2d89b78ae4e0426d7ff147af0cb917a715ff
17790,2022-06-07T05:05:07.500,martia,bank.mars,bank.mars,martia,194600.8668,393e3dbbec37edaa6186f585757b2d89b78ae4e0426d7ff147af0cb917a715ff
17786,2022-06-07T04:04:59.500,martia,bank.mars,bank.mars,martia,194577.6953,1beef96d3cc3a1a10e0cbd0976f35c385f0bcfabf919cd3d21c0e1cfb06a66d0
17781,2022-06-07T03:05:06.500,martia,bank.mars,bank.mars,martia,194579.7335,f44b61082d984ea9e9ed5b5dac318b541a905619ce0ed229f13cc7d1f5a913a5
17776,2022-06-07T02:04:59.000,martia,bank.mars,bank.mars,martia,194583.9348,9b1bb247b30a4bafa3491c43baa4499ec664fdcfd1f3c84ae6936074d1d1e19b
17771,2022-06-07T01:04:58.000,martia,bank.mars,bank.mars,martia,194588.1184,c1796ce47e1508e776a7145df80a8134cdb71eafe55f6432b2e7e91f2a1baf69
17766,2022-06-07T00:05:04.000,martia,bank.mars,bank.mars,martia,194592.3557,3fecf4b75705ea6dcff59176a74cc716d4c82d4fa0308172510d1bbc6ea06ae5
