action sequence,time,account,actor,from,to,quantity,txID
15483,2022-05-18T23:02:49.000,martia,bank.mars,bank.mars,martia,194726.0772,bf8570aaedeaf58b3f0f0092facaaae97242cdd060d933fe6817dce5e2974d4d
15478,2022-05-18T22:05:05.000,martia,bank.mars,bank.mars,martia,194722.6441,5dc3e4c5e0c9ebd3adb8a73671f68ed2769de8114046923f25d08b73d926a8d1
15473,2022-05-18T21:05:05.000,martia,bank.mars,bank.mars,martia,194724.6036,f58fa521c06b6eab4e7fdd6ee6ed4303afc911696f2dbaf4edd2dd1ef3a28e52
15468,2022-05-18T20:05:02.500,martia,bank.mars,bank.mars,martia,194723.1798,d0126e1361747cebbb0bf28b5bd91a99741a8391d5fa00202d5c7d47854f98c1
15463,2022-05-18T19:05:03.000,martia,bank.mars,bank.mars,martia,194705.5221,74a585ee5470bc1e3a785c0278c87ce15102651b709a96405c10276658a68775
15458,2022-05-18T18:05:07.500,martia,bank.mars,bank.mars,martia,194701.1414,8ba41dfe305293354380a24e8534c370680bedeab22c0557add932333a39b840
15453,2022-05-18T17:05:03.500,martia,bank.mars,bank.mars,martia,194693.5443,48c503c89bfa9c8e2ea2a9fdcde26512eb808b7792544f793cb4c4a8548fadcb
15448,2022-05-18T16:05:08.000,martia,bank.mars,bank.mars,martia,194696.8341,daf4232bdd0fb1ade20359866bb9433d7948de644d7c8d1ebb2db3a361b2c14c
15443,2022-05-18T15:04:59.500,martia,bank.mars,bank.mars,martia,194690.0685,e7fdb5aa2de04683383560f57673c632388b595d6a61f8ad5544e5b90cbb8ad2
15438,2022-05-18T14:02:46.000,martia,bank.mars,bank.mars,martia,194686.5056,df9af961bee5ac7ab33582f4e5372293586e42b9c2e744714c4ff620aec980a9
15433,2022-05-18T13:05:15.000,martia,bank.mars,bank.mars,martia,194676.2289,3cc5f6721053799c820ba21aa24038eef5dd53f46eb79ce3cb492b20f35d9a73
15428,2022-05-18T12:05:07.000,martia,bank.mars,bank.mars,martia,194673.2421,3eeb4c3c0a7eb01f485a654db677d62024df00674b1035e99b733b15a6d66ca5
15423,2022-05-18T11:02:53.000,martia,bank.mars,bank.mars,martia,194666.4046,9b279834877e00cfed7098908486917b3cd9e9c46bdced69de1b3c47b06f4a37
15418,2022-05-18T10:05:08.500,martia,bank.mars,bank.mars,martia,194668.3755,2137397bf1a6fb3a2dd8b7b2cbd1fd99213b537a6da08759a76294f217e1c38b
15413,2022-05-18T09:05:07.000,martia,bank.mars,bank.mars,martia,194665.4624,41a1f0d513ebd48bd2caadeb145b69d22b24b04fe89ddffc1d727dad9ee9b269
15408,2022-05-18T08:05:05.000,martia,bank.mars,bank.mars,martia,194665.0954,878bca454bf12c5f2262a455895d801a861d89cef0d943732ae8b9be6cf48887
15403,2022-05-18T07:05:00.000,martia,bank.mars,bank.mars,martia,194702.3920,4af7e0cd7c149bdb4f7906145ab11428b2855b9d3ee9fe09efc949d7d7ba45b0
15398,2022-05-18T06:05:02.000,martia,bank.mars,bank.mars,martia,194698.6497,8a9d8f19393fd604662feabdfa93246f9390478b93f825d2a7668cd93facf3a0
15393,2022-05-18T05:05:04.000,martia,bank.mars,bank.mars,martia,194700.6265,687d6a7d57c679eb3ce4f7a75398893df0617ee0d1f68d6a4f887512906d1092
15392,2022-05-18T05:05:04.000,martia,bank.mars,bank.mars,martia,194700.6265,687d6a7d57c679eb3ce4f7a75398893df0617ee0d1f68d6a4f887512906d1092
15388,2022-05-18T04:05:01.000,martia,bank.mars,bank.mars,martia,194705.2582,855f2a18228adddcb86e8ba6fc36960ed878495f203cb2c10c253c0858689239
15383,2022-05-18T03:04:59.000,martia,bank.mars,bank.mars,martia,194669.0446,90bdb70895f2f4120c479856f1bb9aa31befd92825ee1f804df195b1099a0660
15378,2022-05-18T02:04:59.000,martia,bank.mars,bank.mars,martia,194655.3885,ffcbca1e49686cf9b993a47e7a70d0ce34ba03224cc4ca3994c5598894c555d2
15373,2022-05-18T01:05:02.000,martia,bank.mars,bank.mars,martia,194641.6514,bbce040026a83e114a53f219847517ce2602f74cfa45296551e634ebd829322d
15368,2022-05-18T00:05:03.000,martia,bank.mars,bank.mars,martia,194628.6299,a84964a6b4c2614bcff9caae94ddf560f0e89a5fa9d31cf8d1b5c0607f12f63f
