action sequence,time,account,actor,from,to,quantity,txID
19801,2022-06-23T23:04:56.500,martia,bank.mars,bank.mars,martia,196297.2424,29f0f08f760c65e106480179db4f66349337c983c92316ded85c27cd12bb30e2
19796,2022-06-23T22:05:10.500,martia,bank.mars,bank.mars,martia,196297.7852,ed8c40fe5d0597775176e5a9148135d914360b44edcd0d18bdf9afcec27bad44
19791,2022-06-23T21:05:03.000,martia,bank.mars,bank.mars,martia,196296.5983,c68957edb88ad2925931b4406a16479304545ed3feaecb929fa2c0717b024145
19786,2022-06-23T20:05:01.000,martia,bank.mars,bank.mars,martia,196292.2707,02e390e8e9dc9731ba81c6c6fe8f8c85903e9b284bad018d82b943759978d567
19781,2022-06-23T19:05:02.500,martia,bank.mars,bank.mars,martia,196290.6432,b35cab62546bbf3b0adcc656dcbb935815c9dff7b930f7df223e0b7fe8b9494e
19776,2022-06-23T18:04:58.500,martia,bank.mars,bank.mars,martia,196292.6415,07f41e1caec771b2c18dd1b0ac10544ebda0a62be5683c94faf613ab39acda2a
19771,2022-06-23T17:04:58.500,martia,bank.mars,bank.mars,martia,196296.2632,2422ee81f8a5439a35df6529d03a687fa0cebb776253e546bff4c1beddc1d392
19766,2022-06-23T16:05:02.500,martia,bank.mars,bank.mars,martia,196294.5795,2cf2529851e375df72939795ef15338d480f5fb5a6735b571d0b2a855969cc2c
19761,2022-06-23T15:05:04.500,martia,bank.mars,bank.mars,martia,196292.7691,9f566cd14ecae39b35b6c13b65bf7ae3b9b24b9d88cf140ae8fad594d79cbdb3
19756,2022-06-23T14:05:03.500,martia,bank.mars,bank.mars,martia,196296.3905,8df9dd1360ca2690eaf6c9e12aba52987545fd6af44e9e870f3844bb9a1308b5
19751,2022-06-23T13:04:59.500,martia,bank.mars,bank.mars,martia,196294.5594,0c812429565fa20d9a3b867b16dcebe2a4911660ab9ca184ed1d2d7c89e08fb0
19746,2022-06-23T12:05:02.000,martia,bank.mars,bank.mars,martia,196288.7170,0c0e8c056a8ec0c4521524627e95d2bae8d8bd5817aa55baf6055826e4d1e003
19741,2022-06-23T11:05:02.500,martia,bank.mars,bank.mars,martia,196286.1239,80060a6313d4651d1508f45120924261effc77151fc1e2a85ffedb2cd5a3573a
19736,2022-06-23T10:05:03.000,martia,bank.mars,bank.mars,martia,196287.9969,8ff9e81d9d00c8cf36e1743fc5dc7456dbefc6e76b7d21d4724cd5d1830d43fd
19731,2022-06-23T09:04:58.500,martia,bank.mars,bank.mars,martia,196284.1665,1fd621e31be281613d9281cd867e90f4efadd1e6170a877a3368e8bc17dcf450
19726,2022-06-23T08:05:07.000,martia,bank.mars,bank.mars,martia,196283.9778,f4c6a7dc32fce8faf478b133b18821d959178f2369cf08b6ab7bd33ff250505b
19721,2022-06-23T07:04:58.000,martia,bank.mars,bank.mars,martia,196287.5980,774d902b44630009dcaffba6cb4d7b1c62326f3f051c3fcb336420325a930329
19716,2022-06-23T06:05:07.500,martia,bank.mars,bank.mars,martia,196290.4898,22e82057ff5d8de56cec50578ef49747440ceaa254a7eea3195110ff71727845
19711,2022-06-23T05:04:57.000,martia,bank.mars,bank.mars,martia,196284.7006,d12cd2b0acfe1c5b3d7984bec46cf07dc2ac10e9d9947b5d376a5092b2d8f575
19710,2022-06-23T05:04:57.000,martia,bank.mars,bank.mars,martia,196284.7006,d12cd2b0acfe1c5b3d7984bec46cf07dc2ac10e9d9947b5d376a5092b2d8f575
19706,2022-06-23T04:04:58.000,martia,bank.mars,bank.mars,martia,196259.7728,6d56b88e5874a035ca622eab1ce7292f9ab24eda337eccf22f2c64dada8ba91d
19701,2022-06-23T03:04:59.500,martia,bank.mars,bank.mars,martia,196260.4521,ef2f69c55e8b7ea233942ebc4634ff0bf2507b7fb45201dcb22a375997d6a34e
19696,2022-06-23T02:04:59.500,martia,bank.mars,bank.mars,martia,196259.3657,897b033349c1c2e9a01daab10613bd87cc6dec6f98bac5fead34e93c5ada50fe
19691,2022-06-23T01:04:52.000,martia,bank.mars,bank.mars,martia,196263.7101,b681f735e7b5677ec18622524679eef88c90aba587c9c04e124bce2d1dc5b8eb
19686,2022-06-23T00:05:01.000,martia,bank.mars,bank.mars,martia,196254.2754,ac463fb1b7a57946eef23130ecd1ffbdb27351f32939f6732369c6c18e29c0d1
