action sequence,time,account,actor,from,to,quantity,txID
4399,2022-01-29T23:00:16.000,martia,bank.mars,bank.mars,martia,189480.3933,40a45ce982869becf17a8430d984779ed85c4269ac8f1284a55c99bb3561ac71
4397,2022-01-29T22:00:16.500,martia,bank.mars,bank.mars,martia,189483.8314,8ee8449d4ae61ddbed01a9f93f2c8d4c26cd722a0f8f101b7765725190ac6c6d
4395,2022-01-29T21:00:16.500,martia,bank.mars,bank.mars,martia,189488.7656,fc8433b762dc2fd038b272e5ac6bcfda9f33d1f55b101d9b47e03c432e8b9a13
4393,2022-01-29T20:00:17.000,martia,bank.mars,bank.mars,martia,189491.1159,9ed758461977628579d199273366dd4d197ed1d2cc09df5a94637d0af30b7d0b
4391,2022-01-29T19:00:16.500,martia,bank.mars,bank.mars,martia,189488.1079,7823946c7ef675065a4fdb68fb96304f3a8f77fe6e5d7c255b71c1dc9b74897e
4389,2022-01-29T18:00:17.000,martia,bank.mars,bank.mars,martia,189492.6041,7883285a7c087561c63cdbf2b23f853fdaff12e516cad9da1096e21b6607ef7b
4387,2022-01-29T17:00:17.000,martia,bank.mars,bank.mars,martia,189460.9342,945bbc256a143e31b097ddcdbb341e09f3be6efe2fb6dfd3c109f4701c17c939
4385,2022-01-29T16:00:16.000,martia,bank.mars,bank.mars,martia,189458.6316,a4b30148535b0d2dd88e46e6a8132c5a63ada286ea79f9daef8b43c436a71c1c
4383,2022-01-29T15:00:16.500,martia,bank.mars,bank.mars,martia,189460.0255,81ce675dfa3c6a449280b6ab2c5396f69e4f1455f2994764ce568b07713c07ae
4381,2022-01-29T14:00:16.000,martia,bank.mars,bank.mars,martia,189475.5619,73ec04b07ff7ca572d6056d6336250e3eb19a1ab62001c615de28b78c6c91acc
4379,2022-01-29T13:00:16.500,martia,bank.mars,bank.mars,martia,189477.4241,982468a1acd4aabbcc1eaafee4c78db9ad37b71296a72fbc68bbc1d45b7c69c4
4377,2022-01-29T12:00:16.000,martia,bank.mars,bank.mars,martia,189480.9484,e52ca501df55a50fe4e38bf5a8c1255627f4e28a8cbc411f9dc2b0552267e35e
4375,2022-01-29T11:00:16.500,martia,bank.mars,bank.mars,martia,189483.8171,742537bed61edb156ee094e6085bc02353c1bd476eadae4d4210a168f7afc5f8
4373,2022-01-29T10:00:16.500,martia,bank.mars,bank.mars,martia,189487.4938,5a48a6a984003c57239239c0a0e5f204ff733d11dc4cd1aaf2d17fca6a52ef42
4371,2022-01-29T09:00:16.000,martia,bank.mars,bank.mars,martia,189491.1543,49969f8a1dd76fb8f8b306e201849f9552efc47606dd86572b0b486bf16ae15c
4369,2022-01-29T08:00:16.000,martia,bank.mars,bank.mars,martia,189494.0831,b81544ebdd3ded6f5d25fad0ad2864361c3a0509762d9e859fb1d73d533b4f02
4367,2022-01-29T07:00:16.500,martia,bank.mars,bank.mars,martia,189481.0880,15177082f08a4dfba7c82da711e5ac5f9bc3986f7f8463e8c7ef2b37b1012faa
4365,2022-01-29T06:00:17.000,martia,bank.mars,bank.mars,martia,189487.7163,b6fd6362fa53fefbf27c6c53f0ee6e6687ddd1e5c4b88f7fa7178822cd98d7bd
4363,2022-01-29T05:00:16.500,martia,bank.mars,bank.mars,martia,189486.9526,1dfcbf1132f9801bf78826fe69a4b931b49e0e67511ccdf838c3245072181c61
4361,2022-01-29T04:00:16.500,martia,bank.mars,bank.mars,martia,189477.7298,12d2fa03305ce64533cda5e7af74a20fe31a8da34b30de2a3a3d12e688d40a4a
4359,2022-01-29T03:00:17.500,martia,bank.mars,bank.mars,martia,189479.0033,ce72d73386b75aa578828bfb02f4e50db42d4668b9322fcde3f7de91ce26b2f5
4357,2022-01-29T02:00:15.500,martia,bank.mars,bank.mars,martia,189482.4888,dd26dad850366b45dab5a7e478a49ddb7e5b4216028ee060999f8602fb4825c1
4355,2022-01-29T01:00:16.500,martia,bank.mars,bank.mars,martia,189486.1376,8856460f7bb6f1253548695ab501115fbf1f2cfd23c69686eaf91c7b78613150
4353,2022-01-29T00:00:17.000,martia,bank.mars,bank.mars,martia,189488.9076,1dde29976d24318a246c326405bb979e56bbc1f1280dc69b743883ea77b465f9
