action sequence,time,account,actor,from,to,quantity,txID
2046,2021-12-11T23:00:12.500,martia,bank.mars,bank.mars,martia,133869.9263,92c958e687b4ecf622b574078014591f4362d34cd7a854319879f89a29714d64
2044,2021-12-11T22:00:12.500,martia,bank.mars,bank.mars,martia,133875.4283,df524241b2e91a1af0cd807fdd95de0d704508bbf81409d8b2f6e6a6aa35469e
2042,2021-12-11T21:00:12.500,martia,bank.mars,bank.mars,martia,133877.0807,6e9ec3ba84e117eb6104984e33e5155bcdf2c4723e8c74d9eba6cb480ffb70d5
2040,2021-12-11T20:00:12.500,martia,bank.mars,bank.mars,martia,133858.7483,2378618cba2d9830a26098842791459e37d2a8144e76fd7cc337c193a12d61ea
2038,2021-12-11T19:00:12.500,martia,bank.mars,bank.mars,martia,133874.2426,d7ec45a1755ddc34e8cc54de16d2969accae504cb3258166fd18f668dbd4d048
2036,2021-12-11T18:00:12.000,martia,bank.mars,bank.mars,martia,133875.8449,cedaefd4c66ee80a2a3a47ce5edc72aad5aecaaac7aecde58e4d4cc86dd23604
2034,2021-12-11T17:00:13.000,martia,bank.mars,bank.mars,martia,133879.7234,137bdb2a9cb6a0e303cf7f59ac05671733aa165fd89535f3505ac2d7bec0b279
2032,2021-12-11T16:00:12.500,martia,bank.mars,bank.mars,martia,133881.4673,166400e524db8d5b54499e0e50eab21e9411078d84a6de6b37f643f7358b8bd9
2030,2021-12-11T15:00:12.500,martia,bank.mars,bank.mars,martia,133883.9553,8e1f23831b1149727e8f13568997f1c4100d34404e1611960e4be2e1ee74971e
2028,2021-12-11T14:00:12.500,martia,bank.mars,bank.mars,martia,133885.5077,8d47add09dca6336542d3f60bcf608b28fc4a0b4a776d83cd261756cece7672a
2026,2021-12-11T13:00:12.500,martia,bank.mars,bank.mars,martia,133886.8548,a2fee6a4b066225cbd677389d3552382a67339250177b9859468897b102e06e9
2024,2021-12-11T12:00:13.000,martia,bank.mars,bank.mars,martia,133888.2880,11a144f3edc5ad0a5e5d73c52c5048ae676327fecaeae958005555c819646e7e
2022,2021-12-11T11:00:13.000,martia,bank.mars,bank.mars,martia,133889.4657,0786136f01236c983813fb9df7e891da2749126da95566d13a2b5d6eb498a69f
2020,2021-12-11T10:00:12.500,martia,bank.mars,bank.mars,martia,133888.2589,5b5c734dbcdac4e763deb066fcc1eaba7b38bcbf08b20a97081cbc43cfaaf6f2
2018,2021-12-11T09:00:13.000,martia,bank.mars,bank.mars,martia,133870.9479,5fa673d59b5b10446fa31acd66c2bb10fa4624e5d6ee4941eda478e9100b37f3
2016,2021-12-11T08:00:12.500,martia,bank.mars,bank.mars,martia,133870.0596,3c97f24e407509eb1e5232bbba619b2751d41044b9810e0d42b28ba09602b951
2014,2021-12-11T07:00:13.000,martia,bank.mars,bank.mars,martia,133870.7898,514871a7c1fb33a8dd5296db1af40b5feccfc047b7471506f6e9144fcb6c202d
2012,2021-12-11T06:00:13.000,martia,bank.mars,bank.mars,martia,133871.2507,978965d189724bc30519f68ad6718b02f442186861f2f54a01e82475dc79ba8f
2010,2021-12-11T05:00:13.000,martia,bank.mars,bank.mars,martia,133866.7143,f4ad447fa4c013d2d9de344ad81acff15752654e3ff6b0f509fa14eff36d7c17
2008,2021-12-11T04:00:12.500,martia,bank.mars,bank.mars,martia,133857.8495,dc10c421e9ad0e68fe9a768fd2df8ba8c2e666874d9b0d6374d6236f89181ff8
2006,2021-12-11T03:00:12.500,martia,bank.mars,bank.mars,martia,133860.0201,b616a3c8f7ce5756af1c5275286b81fc442a0ad6b7e54cadf6934773d1312fa5
2004,2021-12-11T02:00:12.500,martia,bank.mars,bank.mars,martia,133861.8298,c0f86877236ea72bfe2d76269575dfd2a847627165bb55345a81a0d79ed319ca
2002,2021-12-11T01:00:12.500,martia,bank.mars,bank.mars,martia,133863.1731,048eea24cc3b4c7e29db0cc62a97a25b1fbc3ff17a37e1201ffc846aead28398
2000,2021-12-11T00:00:13.000,martia,bank.mars,bank.mars,martia,133864.5441,1a35fd6721800dad70891e1bcc4f8183264b1dd2f11b1693d63d42a18aed1d02
