action sequence,time,account,actor,from,to,quantity,txID
13914,2022-05-05T23:05:40.000,martia,bank.mars,bank.mars,martia,193689.1213,4ef6adb7f9ae2edc6c3f4b8e10357a926d3562152a6c1782e5ce5f176210ce65
13909,2022-05-05T22:06:45.000,martia,bank.mars,bank.mars,martia,193689.0897,a5ddbcc041d3acc5180861154f74dccf72c0cdc62f2972a4502fd5727d82191b
13904,2022-05-05T21:06:14.000,martia,bank.mars,bank.mars,martia,193688.6845,62994b42821cc9c8ae473c6421f31fcd0605541e6d1e0672302488212c8e9ac2
13899,2022-05-05T20:06:43.000,martia,bank.mars,bank.mars,martia,193690.3178,c944f70b51570075b1898d0ba2eaff2b45bede054f6f319aa401fefc8314969f
13894,2022-05-05T19:05:49.000,martia,bank.mars,bank.mars,martia,193686.8798,394aefe3fc7a8c9cfcc7c919e7cbc8a729ed373b74efcd6761e3824751e70531
13892,2022-05-05T18:06:00.000,martia,bank.mars,bank.mars,martia,193674.6330,fae1c7b4d56900030d4091f2eeca642393f5923e0ae502b78b8e0e74e04f30d4
13890,2022-05-05T17:05:30.500,martia,bank.mars,bank.mars,martia,193673.9008,5f65a72e96465facf8aa270637644920fbef9791369f5bc948c1752ac2167717
13885,2022-05-05T16:05:42.500,martia,bank.mars,bank.mars,martia,193675.7042,890014d9746bc8ea1c792e0cc5ebb4c4c01ff6057040ce7d613972ae205d8de8
13880,2022-05-05T15:05:58.500,martia,bank.mars,bank.mars,martia,193676.8435,e2a3498e4f5fccecd9eb7381ed623862f8f8b91247a91d383f8a47ad47452cb2
13878,2022-05-05T14:05:28.000,martia,bank.mars,bank.mars,martia,193665.8450,fe2c4473eb735e6884ba8ae0e57973e7df1a3a52fce9a721cefc17042a4cd942
13873,2022-05-05T13:05:52.000,martia,bank.mars,bank.mars,martia,193665.3672,9433711d47121e26a472bac6550ceba699ee63bdedaa67a2f3f57ce3a15b87c1
13868,2022-05-05T12:05:49.000,martia,bank.mars,bank.mars,martia,193664.5857,6b97804a22feb98535881bebc8234dd1afc8822c8862b88b3a528181d93ed8d6
13866,2022-05-05T11:05:19.500,martia,bank.mars,bank.mars,martia,193658.3801,7408dab5e63693124de9b5546f670e8e9f73a541a9b647efddc086ea0ae194b7
13861,2022-05-05T10:05:32.500,martia,bank.mars,bank.mars,martia,193650.4162,1af8fc327e0ebc3144c140604c6cb93a0f2bcb30883a7ba94d25d55a1ba6cb83
13856,2022-05-05T09:05:23.000,martia,bank.mars,bank.mars,martia,193653.7926,7bb6ea9100465cc43011e64444b8c8dba432b9e32621f79ba3529e66c61aee1d
13851,2022-05-05T08:05:33.500,martia,bank.mars,bank.mars,martia,193651.8033,ef893d3517aaf977dadd6a92feef015ce70e559281c4e8e9c0308d545de25859
13846,2022-05-05T07:05:23.000,martia,bank.mars,bank.mars,martia,193642.7431,8d16f2de3873ed6fc761b6f8a8e6f5519a7ebee3f5ea65e7915185c46195e9a6
13841,2022-05-05T06:05:18.500,martia,bank.mars,bank.mars,martia,193643.5967,e199a9458f15bc9659f86702d44d52ac785d52955629af4eca647f6c5b8b0ec1
13836,2022-05-05T05:05:20.500,martia,bank.mars,bank.mars,martia,193644.4943,87b2d323eb12868f537abc0e165a9653940b2527533b1604711578115c5b42d9
13831,2022-05-05T04:05:23.500,martia,bank.mars,bank.mars,martia,193643.9647,3b7435372b66b41e15936182248c0c8e6d3fe22b2bf513b0348d574570422314
13826,2022-05-05T03:05:17.500,martia,bank.mars,bank.mars,martia,193645.6768,5b71e1408fb15572655dbfd41f172fab5714a1ccc9ad82ba7138b075fd69075d
13821,2022-05-05T02:05:13.000,martia,bank.mars,bank.mars,martia,193643.1045,018a132ad7223f5a846eaa8275606f1264ff8b3ee4f9018d84a3c557620b0ae4
13820,2022-05-05T02:05:13.000,martia,bank.mars,bank.mars,martia,193643.1045,018a132ad7223f5a846eaa8275606f1264ff8b3ee4f9018d84a3c557620b0ae4
13816,2022-05-05T01:05:13.500,martia,bank.mars,bank.mars,martia,193648.4546,b35db43599086831eceecba67bfea265496834459a16c7da195775d020efa171
13811,2022-05-05T00:05:12.500,martia,bank.mars,bank.mars,martia,193643.8059,6dabb029084ae1be0b31f9c1d65ec7361febfd644952b32acd0b3a094b6e12e5
