action sequence,time,account,actor,from,to,quantity,txID
1424,2021-11-28T23:00:12.000,martia,bank.mars,bank.mars,martia,132924.9367,53fc2afc53923ab422dd0cf11e6189d63d5478d3e61ac4e1e7ca35f37df3b249
1422,2021-11-28T22:00:12.500,martia,bank.mars,bank.mars,martia,132923.7177,da492b31b239d9b4b09ce3cddfc4f5a98c800bad2e4b09b32215f653f086019b
1420,2021-11-28T21:00:12.500,martia,bank.mars,bank.mars,martia,132923.0813,b169455aebf9b8e0ed3805acc5277c3be5c973a080d1ed409d168af88eb612db
1418,2021-11-28T20:00:12.500,martia,bank.mars,bank.mars,martia,132919.9166,6391f7ce608b76305a2150ab0cc175bdc1efb41f3ae62ef81654af36577877ae
1416,2021-11-28T19:00:12.500,martia,bank.mars,bank.mars,martia,132922.5495,dbdb0c09a2390689869f9674ddaf6e2c4e9b497bbec0df3279de2ce6b9cafa3c
1414,2021-11-28T18:00:12.000,martia,bank.mars,bank.mars,martia,132923.4375,e59757e304163b60d09a067f84a8d16fdf931499b6793dcb1f56308ea053fee6
1412,2021-11-28T17:00:12.000,martia,bank.mars,bank.mars,martia,132919.0266,330c51bab671ef7a7f80969e301966be78c39f1fec588e4e3dbc7d9068a7d079
1410,2021-11-28T16:00:13.000,martia,bank.mars,bank.mars,martia,132918.7465,754b0257ec0cb1a28bbc5d6f758684c233c0b60d310f918e9c795923649e7b8d
1408,2021-11-28T15:00:12.000,martia,bank.mars,bank.mars,martia,132920.3814,74768c9f57d1369163c9b9c00b17a2be890207469325113038dd5b824e128e7a
1406,2021-11-28T14:00:12.000,martia,bank.mars,bank.mars,martia,132921.9383,e6afc47d8bc94e0198dee8c11d4415c3f9f5845aef86d9e3eeea6bcd5a4037e3
1404,2021-11-28T13:00:12.500,martia,bank.mars,bank.mars,martia,132922.7509,f2a79ba12d8078ded43ea7c20ed760dd24eb8b05e33c4a01fbebb2b357e01906
1402,2021-11-28T12:00:12.000,martia,bank.mars,bank.mars,martia,132919.0976,36783222eef6b394dc7df4aaf89bcf89cc6d00d2fe277531020b5caa08634c1a
1400,2021-11-28T11:00:12.000,martia,bank.mars,bank.mars,martia,132920.8300,0c8beeda05e7b4f110ba54879c3aaf5592cdd32ee77a91745c20b85b6c89a91d
1398,2021-11-28T10:00:12.000,martia,bank.mars,bank.mars,martia,132919.5544,8af12f637f41553c0168d8208f70e1606525b6fb84c8957ec017dda2e0f04885
1396,2021-11-28T09:00:12.500,martia,bank.mars,bank.mars,martia,132921.3202,8860f866db3db9e2ed1bd34f6978ae19ddfa8e7767665e213d651233ad21c91b
1394,2021-11-28T08:00:12.000,martia,bank.mars,bank.mars,martia,132918.4137,7af46de155cc053831b36067394bae41212c0431077b299573b98e5548838baa
1392,2021-11-28T07:00:12.000,martia,bank.mars,bank.mars,martia,132918.7799,dd8af7075fd081efd395b4f0b3371b3e09a426ba800b61d00b35a87fac3f2793
1390,2021-11-28T06:00:12.000,martia,bank.mars,bank.mars,martia,132875.6831,0829d49bbd89ac7c3b3a1fa1770608d145431599f45598034a1b83ab55d236f8
1388,2021-11-28T05:00:12.500,martia,bank.mars,bank.mars,martia,132910.8551,4a5ce0988d198548c9463608ba9ec9bb3cc1b245d687c6bd4b10cf685d139c2c
1386,2021-11-28T04:00:12.000,martia,bank.mars,bank.mars,martia,132911.8065,899c478a76b55908c23bf1e81e171f6e47435dd7cb943cccafff95613680a404
1384,2021-11-28T03:00:12.000,martia,bank.mars,bank.mars,martia,132913.5608,678fc8468390f593eb4164e1a80e903339ec159e7dadd736bbe7b7e8be270077
1382,2021-11-28T02:00:12.500,martia,bank.mars,bank.mars,martia,132915.1701,61b5c14abc5ee25c893d06564f208faf126097c279d9d18b6e91ca7b6a782836
1380,2021-11-28T01:00:12.000,martia,bank.mars,bank.mars,martia,132916.4755,8fe429be6e03469f7394d3b01f99df976ec25b15c87970dc5bedb4080c385ccb
1378,2021-11-28T00:00:12.000,martia,bank.mars,bank.mars,martia,132916.6881,5618555d8961e68109186221c8c772b1f17811fb926a15eb97122261ed229682
