action sequence,time,account,actor,from,to,quantity,txID
22562,2022-07-16T23:04:53.000,martia,bank.mars,bank.mars,martia,197085.8085,0f7860291e433fbb4ba434ebf5c4eb34d154447a49c4a2325025b5735aac071f
22557,2022-07-16T22:04:56.000,martia,bank.mars,bank.mars,martia,197089.9614,bfa36228a22d6dda8685e2fb081aa6fd1e0c796a820de81b6441f3787add02c8
22552,2022-07-16T21:04:58.500,martia,bank.mars,bank.mars,martia,197090.5954,f33530fe42e073c2999d6c1083aa07bd5b9b4046d74cb92a4b539a848f468453
22547,2022-07-16T20:04:57.500,martia,bank.mars,bank.mars,martia,197089.5983,a70885fb2d39ef91eb018c0212c305164c7a1b27c7aeb4aae0b4871f0a1cfbfe
22542,2022-07-16T19:04:57.000,martia,bank.mars,bank.mars,martia,197092.9543,c3b6c19082aa97a273a0e3c758256fa8b282db46c519be7e3f4a91cbb817b48c
22537,2022-07-16T18:04:51.500,martia,bank.mars,bank.mars,martia,197038.7584,51524bf712085e2a048a4e5823fc14051ff13cfb0354f4ed2b9461c08e2a08d6
22532,2022-07-16T17:04:58.500,martia,bank.mars,bank.mars,martia,197036.5569,89e1389d13c4cc0cfff6414a59a981545a46854b3b1ef0538e5ff0cdcab0ad1d
22527,2022-07-16T16:04:56.500,martia,bank.mars,bank.mars,martia,197039.5230,3e9b43ce4d73b3070ca9766281a83797a013f1a89e1f9d876b7a1746a4c01c84
22522,2022-07-16T15:04:52.000,martia,bank.mars,bank.mars,martia,197048.1118,7951ad73988c6b5805e160069e757c372f1ee41a848c1eee08810f9b065af026
22517,2022-07-16T14:04:57.500,martia,bank.mars,bank.mars,martia,197052.5494,7bb890df7ee28e7789219756410a27d76d169b02a147afb0898e02d4c3322869
22512,2022-07-16T13:04:53.500,martia,bank.mars,bank.mars,martia,197053.0604,91be15cb31ae8fa8b1b2230a12c3029a5773ecc8e9aa4548c8255d461f43d68a
22507,2022-07-16T12:04:56.000,martia,bank.mars,bank.mars,martia,197053.7360,7e743a3188f91f150766874617ba1ef9283d8abfe996f90cf3826fed5bfbb332
22502,2022-07-16T11:04:56.500,martia,bank.mars,bank.mars,martia,197054.4115,e2d12b07c167d0fd94de601456e307eb088f85f23f01a016fcbd131c562dd824
22497,2022-07-16T10:04:56.000,martia,bank.mars,bank.mars,martia,197058.0870,ce4b2fc095ba272c1d783af4a6ce5bf1b0cd5fc960badfb871172081e23ee333
22492,2022-07-16T09:04:57.500,martia,bank.mars,bank.mars,martia,197060.2013,ce3a9bd1d0a075c383051843d08c6bfd9e354fe545c188b06395a2091855d2eb
22487,2022-07-16T08:04:57.500,martia,bank.mars,bank.mars,martia,197057.1141,a791f908ec4b1cadb1349376df9290308efff9c898213f675c89b948e41b5ab5
22482,2022-07-16T07:04:59.000,martia,bank.mars,bank.mars,martia,197052.2378,8b63c63109b80f62bc8b54f94219c0ec604ae698484d178f1d9d05d8c19cc6e4
22477,2022-07-16T06:04:56.500,martia,bank.mars,bank.mars,martia,197053.7917,755a3a0d6b83585f1da685b204de4cca1e66d68f7b810e6cc8b860d0c9fe7d3d
22472,2022-07-16T05:04:53.000,martia,bank.mars,bank.mars,martia,197056.0650,8aa172a373edcf5252750000be21d92b463809da5e4c68ac4176d812e60e93ab
22471,2022-07-16T05:04:53.000,martia,bank.mars,bank.mars,martia,197056.0650,8aa172a373edcf5252750000be21d92b463809da5e4c68ac4176d812e60e93ab
22467,2022-07-16T04:04:57.000,martia,bank.mars,bank.mars,martia,197058.3333,482f932a0592b0b1561a20974bb91ad10b9461ebbf9b1c791f47ec1dad6fb6c3
22462,2022-07-16T03:04:57.500,martia,bank.mars,bank.mars,martia,197058.7977,ced0bda6fcf45a4164c79b8bba8bc15e359eca30786e2df6670a9e992193ae82
22457,2022-07-16T02:04:57.500,martia,bank.mars,bank.mars,martia,197059.2368,6ec73ed77f4525a2593f61399b18408fad628b0fad3da16e92fd42048a3dcabe
22452,2022-07-16T01:04:51.500,martia,bank.mars,bank.mars,martia,197053.2693,41a57f8e73181fdda1398a66533e968ee35795fd97da6635402c4b904c486a31
22447,2022-07-16T00:04:57.000,martia,bank.mars,bank.mars,martia,197048.6354,c1fffa77ddf0cd1389930d0632c4f194995deff892c20f7334e9fea6a5dd447f
