action sequence,time,account,actor,from,to,quantity,txID
4591,2022-02-02T23:00:17.000,martia,bank.mars,bank.mars,martia,189223.8577,582e684b8995125ec8ad1e38f8fc82eb02a8edd844f33793ae25b3b9497f4313
4589,2022-02-02T22:00:17.000,martia,bank.mars,bank.mars,martia,189228.3113,722cd28740c277238b55cdafc73011b0531b8947988bf1c81dc3b501ec83edea
4587,2022-02-02T21:00:17.000,martia,bank.mars,bank.mars,martia,189230.9760,fb41d8e3a02186ce8d5dffa7481eb665082f7dfa56f1b8484553fe46e62a47f5
4585,2022-02-02T20:00:16.500,martia,bank.mars,bank.mars,martia,189233.8008,719236dccf1cb9f966a77d5448fa17dc5426427d94f49435cde8baa3d9498528
4583,2022-02-02T19:00:17.000,martia,bank.mars,bank.mars,martia,189236.2239,7eff682e21091aa00d05a822bcfa6422568380e8f51ba84073eb976a733138b6
4581,2022-02-02T18:00:17.000,martia,bank.mars,bank.mars,martia,188972.1317,76f70a8cb9fff86045c8aa413cc21a0303b386daeb45c7f8b0d33fc9f7f5b4c3
4579,2022-02-02T17:00:16.000,martia,bank.mars,bank.mars,martia,188974.9461,9bcf49afc67dd8a9b2a94433468d2fddf37ac0a218539ec593ec76e00fdfd955
4577,2022-02-02T16:00:16.500,martia,bank.mars,bank.mars,martia,188978.5072,10a30a6ede9325caab92e5e0febe12b07733e19f4fea0d4c52300596fe337194
4575,2022-02-02T15:00:17.000,martia,bank.mars,bank.mars,martia,188980.9851,971ee433009ace1792781d040a378183efea68e6df88465d3617b179b7a56ce0
4573,2022-02-02T14:00:16.500,martia,bank.mars,bank.mars,martia,188988.2905,e1610974185d9d325ef2386c25e5f0577e1f4be87dfa5f95d849adf331c31f35
4571,2022-02-02T13:00:16.000,martia,bank.mars,bank.mars,martia,188998.0697,7b6644fb5473247ca1624c4fff533ee32f23073cc36521f43f109030ade0efb0
4569,2022-02-02T12:00:16.500,martia,bank.mars,bank.mars,martia,189006.1197,f09dbaa6c19ad33c33aee59ec11fd060e555fcc0d181abc1c5be4182fb58ba09
4567,2022-02-02T11:00:16.500,martia,bank.mars,bank.mars,martia,189251.6900,54e8359e0e64c9b6183578e1dbafa407579e73de7bdd872e52c2c5e7bfd3da09
4565,2022-02-02T10:00:16.000,martia,bank.mars,bank.mars,martia,189260.3501,45c1919ab8ec85f5f8d6006a7685b516a59f8f4c15f0c0c3b4a34b127078d364
4563,2022-02-02T09:00:16.000,martia,bank.mars,bank.mars,martia,189256.8944,90973f808a945b94059402014b521c8dd6cfb849ac3e4db0bc1475c6482d0369
4561,2022-02-02T08:00:16.000,martia,bank.mars,bank.mars,martia,189260.6044,190e7ea8b05c308299e697411c820211f367f1415861228b85e3d238507cf6b6
4559,2022-02-02T07:00:17.000,martia,bank.mars,bank.mars,martia,189264.3037,4b109ce091b5798680f14bc6bc823bd2b33d20f3462d13a809b994f5908399e8
4557,2022-02-02T06:00:16.500,martia,bank.mars,bank.mars,martia,189268.0139,f2c2fed1c65e0eb368e204730b2ec0e1cb7adaaa91dc88d398e5cb32cd1c7930
4555,2022-02-02T05:00:18.000,martia,bank.mars,bank.mars,martia,189235.6011,4d5efbc8b3bdac22afe2d269118c4c7861b72604136e173462940984a8462390
4553,2022-02-02T04:00:17.000,martia,bank.mars,bank.mars,martia,189236.6188,c353f66658cecec4afde3ffbe21e76566e17667551ed0121443c107302db6b8f
4551,2022-02-02T03:00:16.500,martia,bank.mars,bank.mars,martia,189238.5652,dd50b74528cbba02068ac3dff3721463f53a85a2c8adcf1ca1c08a237f6da050
4549,2022-02-02T02:00:17.000,martia,bank.mars,bank.mars,martia,189239.5312,9f545b9c850698aa081cff26e9308d167ce3b235a904c5f6ed662846cd277b0e
4547,2022-02-02T01:00:16.000,martia,bank.mars,bank.mars,martia,189243.2401,dcbf61d9ac9f8864cfd0a452c9a0af5faba36373bc28083d07c3b5d6ef854ff8
4545,2022-02-02T00:00:16.000,martia,bank.mars,bank.mars,martia,189246.0962,4158e35c455989cb0b62f3562dedb2c36d25fe130f4ffe3382b8a21327e503d4
