action sequence,time,account,actor,from,to,quantity,txID
4012,2022-01-21T23:00:16.500,martia,bank.mars,bank.mars,martia,188081.6294,b48de866598149c6b1ca7655124b733cd343ad8972411504a49068b5aa25f55f
4010,2022-01-21T22:00:16.500,martia,bank.mars,bank.mars,martia,188078.6206,bfd22c7f090a90eab679cc2adc4af2f799434dc217f6d120ebfc97880350c7d1
4008,2022-01-21T21:00:17.000,martia,bank.mars,bank.mars,martia,188082.6662,761888a74d1eaa54584d3b0e8353ebdea78ada5d6b1b2d00f1de6a771ef5801f
4006,2022-01-21T20:00:17.000,martia,bank.mars,bank.mars,martia,188081.3389,1281e4044c581302c2251f06d0d3127296d451fa9d8864ae56be523ad8db515b
4004,2022-01-21T19:00:17.000,martia,bank.mars,bank.mars,martia,188083.8474,3bc14e144e5cc10d3593fac87dcb6a8b31c8961f1cfd00819951c15a760603cc
4002,2022-01-21T18:00:16.500,martia,bank.mars,bank.mars,martia,188059.9458,b49058e55a3b2b717c93d9c824e3abd535826ee8ac39560788911a032ed175f4
4000,2022-01-21T17:00:18.500,martia,bank.mars,bank.mars,martia,188038.4044,266875d39dfab0fd085cda50c2a2956675d46b969566113e9dad3e7273629c13
3998,2022-01-21T16:00:16.500,martia,bank.mars,bank.mars,martia,187991.0429,ae648006702a5e0ab9e23121763c1d13afce10f750b9283dbdae7294d24f844b
3996,2022-01-21T15:00:16.500,martia,bank.mars,bank.mars,martia,187978.5983,2cfb6b37269362f3b1b060161b69976083697099fddeb41440709d793ee29c91
3994,2022-01-21T14:00:16.000,martia,bank.mars,bank.mars,martia,187960.8802,303e7f87e0fd16a95e70f5bdb9f9c133b826d2caf62fb96b8a89881cedcb245a
3992,2022-01-21T13:00:16.000,martia,bank.mars,bank.mars,martia,187922.4142,2bf69d0e0d2c0060c7a519e8327a8acad9cbb10424a77e6b7f8579551fc886fd
3990,2022-01-21T12:00:16.500,martia,bank.mars,bank.mars,martia,187907.7458,c9a95ef492795e3c73b5a8fe704c26124240ab151a1784af583d53b374980c05
3988,2022-01-21T11:00:17.000,martia,bank.mars,bank.mars,martia,187901.8282,6a42f95cc642d1b6d1c2918cef30998735582d873e9ce6785c2d37888dffe02c
3986,2022-01-21T10:00:16.500,martia,bank.mars,bank.mars,martia,187890.5879,7912cd7c1530fbbfc07d8551495357b74a35675eb27584c3ad0a6fc223d101ad
3984,2022-01-21T09:00:16.500,martia,bank.mars,bank.mars,martia,187891.1165,35acbdbadd085785c87e62d3e73b0fe291e5b25cbacb9768d28142d0dec84037
3982,2022-01-21T08:00:17.000,martia,bank.mars,bank.mars,martia,187881.2268,ac6c0cafff4ab8c4e2644d2bf8df8eb86bc72f8c7ff86c518b488ac41f5ec20a
3980,2022-01-21T07:00:16.000,martia,bank.mars,bank.mars,martia,187864.5175,d796cace515ea742ff4e850149cab973b81ba80046e4a63f951cf9e9a7b0ac34
3978,2022-01-21T05:00:16.500,martia,bank.mars,bank.mars,martia,187826.2300,d770e4ed20be6b6115871eda26b084c82885229ee9958ea4d4707c72e319fd42
3976,2022-01-21T04:00:16.000,martia,bank.mars,bank.mars,martia,187828.8283,9e32528fab1c0c7aab8bc5652eb810eb8c551406fcad7846729d3df8e441f280
3974,2022-01-21T03:00:17.000,martia,bank.mars,bank.mars,martia,187824.4380,4015864c1813b8880c53baf8ee36112f3af86e6485570ea851c37d1360dd1a4e
3972,2022-01-21T02:00:16.000,martia,bank.mars,bank.mars,martia,187827.2245,9d199bdd84314df5a08383a4a77d72cbbf622a9e706244f2738103f7fbf059cd
3970,2022-01-21T01:00:16.000,martia,bank.mars,bank.mars,martia,187818.9691,3a61c55fbb5f59c30955955e15ce7fb37329367f92686100a3ceeaeb00e9cc41
3968,2022-01-21T00:00:16.000,martia,bank.mars,bank.mars,martia,187775.7593,d079085a3f7de4599ceb7385b883198894cde1924a82a44c9584518cbabe240f
