action sequence,time,account,actor,from,to,quantity,txID
14763,2022-05-12T23:05:02.000,martia,bank.mars,bank.mars,martia,194143.3645,ebc37f99dd212662b610917a8da43d8ae69f098382e2f14698f24d578fcfdb4a
14758,2022-05-12T22:05:02.000,martia,bank.mars,bank.mars,martia,194145.9590,3be78766ef3957c3502a45f900f25b207fed7f723ab6f153add71ad03a330f97
14753,2022-05-12T21:04:56.500,martia,bank.mars,bank.mars,martia,194145.9843,29d3967db174186411cbfba5f96b8706c439d70a8229745597cbc584b6790bc8
14748,2022-05-12T20:05:08.000,martia,bank.mars,bank.mars,martia,194147.8524,3ba20267f28637f5f712410ceceea2ecf88715a8ee850d362214dafba7ec8998
14743,2022-05-12T19:05:06.000,martia,bank.mars,bank.mars,martia,194147.1977,6dec115954083aada37768ff6162461683468af986fd0e9e7f3583a100eb690e
14738,2022-05-12T18:06:03.000,martia,bank.mars,bank.mars,martia,194149.9495,b8c24d33f63c360645209f4365ebcfd8caf51cf9ee11074e0f3e40eb3817dfa1
14733,2022-05-12T17:05:59.000,martia,bank.mars,bank.mars,martia,194145.9885,06edab94387e44cc7687030836381d0718326ceed3da61daba125e50ecf48821
14728,2022-05-12T16:05:53.000,martia,bank.mars,bank.mars,martia,194140.6441,97a2bbac937f34b7e6b13ae389c0c171a0002b7d2b13b106bc815d002df246a4
14723,2022-05-12T15:05:37.500,martia,bank.mars,bank.mars,martia,194134.5573,7d48e666dbf13282a3f8021ae0f88d71b755dd4f2a8feeb8ffbe5d94c06ebcd1
14718,2022-05-12T14:05:55.500,martia,bank.mars,bank.mars,martia,194121.6118,b7c17f66c3677a2b1a4d1f5e04e4c9e264dfd85ff46f8b8742946cebd737dbf3
14713,2022-05-12T13:05:38.000,martia,bank.mars,bank.mars,martia,194116.6352,aa3ab4446f91c90625fa4d454d9e16d0b131d9c1dfe4a667aa40dfbe71f5016b
14708,2022-05-12T12:05:30.000,martia,bank.mars,bank.mars,martia,194116.9032,8e7a076012970993994317ab59c6c07c0faf8057d1acea69cc778b7dda27bd6d
14703,2022-05-12T11:05:19.000,martia,bank.mars,bank.mars,martia,194113.2494,b4d3298a6091a2a03fc0f60239b8b46d50127ee7bd7b7c97fc65c620a1775902
14698,2022-05-12T10:05:30.500,martia,bank.mars,bank.mars,martia,194087.8119,c58598e2f8846eea26d6726fae372ab18e1d702876b2a0544e1283220d23408d
14693,2022-05-12T09:05:27.500,martia,bank.mars,bank.mars,martia,194090.6325,85be6f854810fd7935b9094552648c47e1437aa2eec5931e5ac90018f56cabf4
14688,2022-05-12T08:05:24.000,martia,bank.mars,bank.mars,martia,194090.5808,91e9252962947c5085095d1d47352ae33e826126a7957475f08c26b6bee1c1c2
14683,2022-05-12T07:05:20.500,martia,bank.mars,bank.mars,martia,194079.9028,06b5285bac6b1b876a03d5598e3335414b0cf2835b43db1e11f99bdb795601ad
14678,2022-05-12T06:05:16.500,martia,bank.mars,bank.mars,martia,194078.6791,e80a209b6060368759d7526bb8b38f05066c1eff9b770057ee31a2437b7a2809
14673,2022-05-12T05:05:16.500,martia,bank.mars,bank.mars,martia,194066.6631,8124a0061b806fba11af8e6b26dd33fb47ffaab43dd113f14d8639484f31166c
14672,2022-05-12T05:05:16.500,martia,bank.mars,bank.mars,martia,194066.6631,8124a0061b806fba11af8e6b26dd33fb47ffaab43dd113f14d8639484f31166c
14668,2022-05-12T04:05:09.000,martia,bank.mars,bank.mars,martia,194070.0562,79be8f26ffe3d27b639e366cbaba549e5a644174a2bc4323df472b71fb0ff551
14663,2022-05-12T03:05:09.000,martia,bank.mars,bank.mars,martia,194071.0214,c0fbcd81de9affd9fc289b8c5759a0ef8cc0f5e6a33726224a6071b58becca5c
14658,2022-05-12T02:05:13.500,martia,bank.mars,bank.mars,martia,194072.0072,9e316f9d7c37710e09f1e0682ddefb6b8c594c396b55a7560a947bd79926a1ee
14653,2022-05-12T01:17:43.500,martia,bank.mars,bank.mars,martia,194040.6271,1774d3a46fee43809df53c5e6f05cd51e8ba55d76a19f8443067522561885014
14651,2022-05-12T01:07:42.000,martia,bank.mars,bank.mars,martia,194044.6891,00da9051a4914d88b9a22e947c28d6ad2748c36a049294d97c93992a1a666edf
14649,2022-05-12T01:05:03.000,martia,bank.mars,bank.mars,martia,194048.7847,c71ace7399241016f4924ec2a1e812c23986a51310de1283225df9b307a10172
14638,2022-05-12T00:57:54.000,martia,bank.mars,bank.mars,martia,194053.1876,26e3e566f1e26d3c640d51f6723d2fd6568b05f05b38a5df2446b17072256972
14612,2022-05-12T00:07:56.000,martia,bank.mars,bank.mars,martia,194049.6665,5e13cde1fb72a1be9ca3286e0e580a8fa23784b4078a8ee63f85a50f76b3ef51
