action sequence,time,account,actor,from,to,quantity,txID
5835,2022-02-25T23:02:00.000,martia,bank.mars,bank.mars,martia,188948.2285,107011266994e99955a7edf9d84e84c4224df1dcbd7a3abe39f5184c6fb1e581
5830,2022-02-25T22:01:58.000,martia,bank.mars,bank.mars,martia,188946.1790,880fad93c66c5cfc37193b42942fa22895e76094d2d44379a7ecff6a557d1035
5828,2022-02-25T21:01:59.000,martia,bank.mars,bank.mars,martia,188946.5871,8509e236f00bc396683a8ddfab28ee791b47f0bbafd1629dfed3f7fc2b044d77
5826,2022-02-25T20:01:56.500,martia,bank.mars,bank.mars,martia,188949.4098,4349fc28ed6ee9bdb28867d0ff24c94146aacea7be48b8f132d03b17a9e032c7
5824,2022-02-25T19:01:52.000,martia,bank.mars,bank.mars,martia,188950.1670,c94537924c1f5f6e28c8dea9474ee97376ee9ef1605373fc44e88a77ec62acfb
5819,2022-02-25T18:01:54.500,martia,bank.mars,bank.mars,martia,188942.2827,f23086b6607c7bf45049d1c589fde43f2935e708927c1087b84cf36cc045a256
5814,2022-02-25T17:02:00.000,martia,bank.mars,bank.mars,martia,188897.7544,6d456b4f5f1e4730d83734408f3082b380b7e5ec67f16c61ccdd37bbb8f36674
5809,2022-02-25T16:01:52.000,martia,bank.mars,bank.mars,martia,188887.0362,c77ac04dbb23c8a63efb5022c5c4d26cc675ae44cea02b256a4d45ebc69302be
5807,2022-02-25T15:01:55.500,martia,bank.mars,bank.mars,martia,188871.5255,e6e2bced44deb93d902b571e0912be73462c59945431f3a239b07ea0ac665291
5805,2022-02-25T14:01:51.500,martia,bank.mars,bank.mars,martia,188874.9329,4438060eefed4315c95090c3476edeb01135b53f0475edd2a2284adee44341dd
5803,2022-02-25T13:01:38.500,martia,bank.mars,bank.mars,martia,188873.0968,8914054a6711a1360defb6b8d35d928563b0bf3ee9aad9530cc23681b44c7695
5801,2022-02-25T03:11:34.000,martia,bank.mars,bank.mars,martia,188860.1577,6e2d807cbd1d3e3ebadf415c79fdf73cd525ab7eaf29318fa91edcb5d360728e
5799,2022-02-25T03:01:44.000,martia,bank.mars,bank.mars,martia,188863.5483,66a82472b7c2c6f15361b89ed04226734e123a0bf0927db6e31b93a2d88f84dd
5797,2022-02-25T02:51:37.500,martia,bank.mars,bank.mars,martia,188867.2828,64c5ca5b659527ea8cdc4548786e29d3b79f17aae9d44618ef12e97895ad80f1
5795,2022-02-25T02:41:34.000,martia,bank.mars,bank.mars,martia,188871.0174,09ed4cdcc2f89c975ce284f185a77899d17953585e59c8df7372c83ecc951a55
5793,2022-02-25T02:31:31.500,martia,bank.mars,bank.mars,martia,188873.9783,5bcdafe1582cba56472376cc037622f2a653e472a51b7ac3e86b3f7adaa72226
