action sequence,time,account,actor,from,to,quantity,txID
21449,2022-07-07T23:31:22.000,martia,bank.mars,bank.mars,martia,196789.8885,37c712b824ad2470b154bc918006a016f00b5b4a71086aa8352b7eb04e4f3734
21444,2022-07-07T23:28:45.000,martia,bank.mars,bank.mars,martia,196794.2288,221ec8ba5060b15731d3140a66d1e136766eda0382a5323aebfdc1a29b868071
21442,2022-07-07T23:26:05.500,martia,bank.mars,bank.mars,martia,196798.5692,fb80a2c66d30d5629b587c34fe54d6b2b8d6e86bd398df85451ce0ecd74bf883
21440,2022-07-07T23:04:50.000,martia,bank.mars,bank.mars,martia,196796.9616,dd5d6eacbb293cc7c024bc1c60943007bf80b61e1ad43d7c3e7c4f7920577931
21435,2022-07-07T22:04:49.500,martia,bank.mars,bank.mars,martia,196799.0329,bc8cb44a8caf2a9c5dd54f70de01e3e8fda5f8643ab4e5fc144e55a504ce77e7
21394,2022-07-07T21:04:49.500,martia,bank.mars,bank.mars,martia,196787.0922,d155e9b05ee7c5f28f1a2886ca25054cee83a37547f634c04095cbb76a0f1753
21389,2022-07-07T20:04:57.000,martia,bank.mars,bank.mars,martia,196783.8969,7f1ade965fa2ce9409ee8b863ae9266d7caa9047ba0d5d13da839bfa22947c65
21384,2022-07-07T19:04:50.500,martia,bank.mars,bank.mars,martia,196780.7414,4e24f775bd79336650a6ef6cc7cafa4d72a2ec2d243ac5ea99587ec1c7ac34ba
21382,2022-07-07T18:04:44.000,martia,bank.mars,bank.mars,martia,196782.9119,6eeb5102b906b4bd32b78d7627ffc7d420c221ac1dc8a74f4924a27caa5a50c4
21377,2022-07-07T17:07:03.000,martia,bank.mars,bank.mars,martia,196765.9102,72f9951c621ccfb5f8b4d09209dd1134ae4646bce8bfe30cb943bd3191c0237d
21376,2022-07-07T17:07:03.000,martia,bank.mars,bank.mars,martia,196765.9102,72f9951c621ccfb5f8b4d09209dd1134ae4646bce8bfe30cb943bd3191c0237d
21372,2022-07-07T15:04:52.500,martia,bank.mars,bank.mars,martia,196751.2466,e29f025d6b20f16a17113577e290643cbe47ad5ff0a140403cd85ac21d193bb3
21370,2022-07-07T14:04:56.000,martia,bank.mars,bank.mars,martia,196755.5842,83115d1d4ace8ffefa478a22dcf993b088ff387d45788ad0a48e5dc1a0a3d2f6
21368,2022-07-07T13:04:56.500,martia,bank.mars,bank.mars,martia,196759.9168,831bbf7cf57168c5a729bca96f71df9348bae707e1881ceb837e4fcb8e3f6b79
21366,2022-07-07T12:04:52.500,martia,bank.mars,bank.mars,martia,196754.9163,efe8db6260b58f1f61429f5badec9fb4bc3074b67c6b19c27a3dec19c267fe3a
21364,2022-07-07T11:04:52.500,martia,bank.mars,bank.mars,martia,196747.5027,e54585d914219599734b523646bc1b32f22f3f1e70d3d977a434138bf805771e
21362,2022-07-07T10:04:50.000,martia,bank.mars,bank.mars,martia,196757.1518,387e6b596ccf2e2799378d207bded6a393eb51389bf514c39c134b94b0ff983f
21360,2022-07-07T09:04:50.500,martia,bank.mars,bank.mars,martia,196751.7586,d677de0105dcf8457590931f85e1234d5be1f8a9257f0d98dc4083f019d00662
21358,2022-07-07T08:04:50.500,martia,bank.mars,bank.mars,martia,196756.5024,02211eb0703a5690788139209bb42cfdcde04e48250b5c0366de698cd888fddf
21356,2022-07-07T07:04:49.500,martia,bank.mars,bank.mars,martia,196753.0190,573d1b3e25d13ac5cf0b251b9bd9698df9987e7c498de98948590c99632810e4
21354,2022-07-07T06:04:53.000,martia,bank.mars,bank.mars,martia,196756.6329,6f4a2578782bea0b52b274bcf4f706e4099eadf1c8a66fa06779848e0f8dcd2a
21352,2022-07-07T05:04:52.500,martia,bank.mars,bank.mars,martia,196751.9615,d38ee59225760a995e2cfed754d414a12c23591fb3c5580c703d64d537dfb890
21350,2022-07-07T04:04:53.000,martia,bank.mars,bank.mars,martia,196748.7358,546cc4bb8df723cbaf39d263a9707bdcc1e453b415b725876fc6637f2a41503c
21348,2022-07-07T03:04:53.000,martia,bank.mars,bank.mars,martia,196738.1128,c66068eefc76d20e541023b591ab3e461bba8ceb2635191760aae4d5fbc7fbfb
21346,2022-07-07T02:05:01.500,martia,bank.mars,bank.mars,martia,196741.0024,b4eda35e083de136aa0ae82cea30aab9ac86da81670fab444afe59ad014f7775
21344,2022-07-07T01:04:56.000,martia,bank.mars,bank.mars,martia,196742.2801,6ab7c624947a1fbb915347d1209d0dc62126649d7283aebbfa0b2c8ced1e882e
21342,2022-07-07T00:04:51.500,martia,bank.mars,bank.mars,martia,196740.4866,84e953b0d43350b64fa619631d574e64e8fdfc6237192cdf727040c3c144bd3b
