action sequence,time,account,actor,from,to,quantity,txID
2190,2021-12-14T23:00:12.500,martia,bank.mars,bank.mars,martia,134001.8695,9c089108f30124277f13a52de917fdbe3008122119b1a22f9144bd7988da317e
2188,2021-12-14T22:00:13.000,martia,bank.mars,bank.mars,martia,134003.5023,c634df33386d5cdc7125b17c08d1d32abb0b46520190ab3df27a1e69f70fb185
2186,2021-12-14T21:00:13.500,martia,bank.mars,bank.mars,martia,134005.1158,69d5070e249c879561d1d69e416a0b2bac805a977eff9da278161f68ed6565d9
2184,2021-12-14T20:00:13.000,martia,bank.mars,bank.mars,martia,134007.6498,4a0a24b401048b73c00222fa85ec470fca3c27e2c3cadeeb350a3f79a0801f15
2182,2021-12-14T19:00:13.000,martia,bank.mars,bank.mars,martia,134008.2678,09e45bfe0e829aa050407a71ea6f6fa408c4fc31c4cecec9a589a49a0085b751
2180,2021-12-14T18:00:12.500,martia,bank.mars,bank.mars,martia,134010.0726,fc5cd2eeebd594f327c3fd61d38546692e77434a86ef3c1d8d398086b33aa5bb
2178,2021-12-14T17:00:13.500,martia,bank.mars,bank.mars,martia,134011.9440,15e41a9733e13ea40fe01a66abc753bd61499edbe0a736fbd1a587e4ba37b3f1
2176,2021-12-14T16:00:13.500,martia,bank.mars,bank.mars,martia,134013.8265,1c238f419055d468b7fbc02ebc138d8f9ecf981680124c7b713d4017ff013550
2174,2021-12-14T15:00:13.000,martia,bank.mars,bank.mars,martia,134015.6120,c6f722017ba7b539bd03552640864db6c49a375fcd5e7b5954a7e0b584fd0dc7
2172,2021-12-14T14:00:13.000,martia,bank.mars,bank.mars,martia,134017.1202,3dafafda674e442934687911c40f942c72999c50cbd1fc060962516e88da8500
2170,2021-12-14T13:00:12.500,martia,bank.mars,bank.mars,martia,134018.1791,fb34938a23c51b4baa164700e8e772c63ee28bba6e19c944a20710b772e52bb8
2168,2021-12-14T12:00:12.500,martia,bank.mars,bank.mars,martia,134017.3772,1c91767537ae2a56932efb21514aeaa7188c0068c315432ad7bc4f1e6e083b2e
2166,2021-12-14T11:00:12.500,martia,bank.mars,bank.mars,martia,134018.8271,6fca181105f11d9acfcc8152a5b8d963719556e2ed11dd3d1db08c6fe28e535a
2164,2021-12-14T10:00:12.500,martia,bank.mars,bank.mars,martia,134020.5266,c3bd67ffcf2211db1989c5cfc746e037110136a97fbdca31f662b6591231f2c0
2162,2021-12-14T09:00:13.000,martia,bank.mars,bank.mars,martia,134022.3316,e3af289d1cebd92f7c47b0fd1a84bb01eac5a77f3f34b8afbc9bd2adc90be38a
2160,2021-12-14T08:00:12.500,martia,bank.mars,bank.mars,martia,134013.6114,47cd22f97bee791de10714e8fcd94bb4c0f6300011c7aa1327fff79a3370f4f0
2158,2021-12-14T07:00:13.000,martia,bank.mars,bank.mars,martia,134006.5383,6c42744d8c5c959258b9aa2d5e00a3745ecc109ba6ddb50683fe9ba0ccf55780
2156,2021-12-14T06:00:13.000,martia,bank.mars,bank.mars,martia,133987.3280,e8217906be21f69b6f4b2670cc9be22f1dc5504e5892a0a2c7534551dbe5372e
2154,2021-12-14T05:00:13.000,martia,bank.mars,bank.mars,martia,133971.5312,d1ce0551ed6f969d7f96850c0f4d6b55bbd843be245fbcde687063c1e4d2f61f
2152,2021-12-14T04:00:13.000,martia,bank.mars,bank.mars,martia,133971.5651,581cc861bb5ca124fa760dfb018f67f9978a661db85b0ab3aeefcc18d41eb063
2150,2021-12-14T03:00:13.000,martia,bank.mars,bank.mars,martia,133972.2120,fe71dee08f7576818cb307f06c28eac5bc9f6e5e733832b83be3a2d050304df5
2148,2021-12-14T02:00:13.000,martia,bank.mars,bank.mars,martia,133969.8550,1b249b9a4e1cad2c5b52c0ee2b05a87dfaa3d9ab624c877fcd4e81d1d2dd59b7
2146,2021-12-14T01:00:13.000,martia,bank.mars,bank.mars,martia,133971.5085,05a508473544beb140869e95a9bffc7350771ea85a0d7d757086e11597cb0598
2144,2021-12-14T00:00:13.000,martia,bank.mars,bank.mars,martia,133970.7684,56265cd8c1172a88fa01e71749a3186e0c87155dd4e97e450d10e868a615f7ca
