action sequence,time,account,actor,from,to,quantity,txID
12245,2022-04-21T23:05:17.000,martia,bank.mars,bank.mars,martia,192192.3844,88f7976e571119e158c23c09f6e6852412c307face2ecaceebfb07e5ba8fbb08
12240,2022-04-21T22:05:16.000,martia,bank.mars,bank.mars,martia,192189.2055,a37918649e83ea7fbd86ff083aae8b692d91e292d055a8af2b09030c817d0b8a
12235,2022-04-21T21:05:13.500,martia,bank.mars,bank.mars,martia,192191.4080,e4b0c5c0b180f552306e1c1fd62758e013c94e824117378df46842c5c92b3d3f
12230,2022-04-21T20:05:15.500,martia,bank.mars,bank.mars,martia,192185.8983,dabbb5f7e9eeef1cec99dd481b38bb73f42d69ce7fe202b5f9b8147896a55b47
12225,2022-04-21T19:05:09.000,martia,bank.mars,bank.mars,martia,192184.2390,0e4e6c7d4aad7732be53d487f7c0057f640fd8bd440343e7f2b09d7db3d0842a
12220,2022-04-21T18:05:13.000,martia,bank.mars,bank.mars,martia,192182.3625,e7caae45d1cb5cac51eb5954b4ee80f66003f32b2764f24d5217878ed45af274
12215,2022-04-21T17:05:13.500,martia,bank.mars,bank.mars,martia,192177.1939,855e1e0e9688373d296eb48e3d25ed51a42a6e853cf8aca164c377c97ac9c865
12210,2022-04-21T16:05:05.000,martia,bank.mars,bank.mars,martia,192163.4915,4549a245a53ecd2bc471f650dd00a73e12d6f9d33cf544717efb98435eb433cf
12205,2022-04-21T15:05:11.500,martia,bank.mars,bank.mars,martia,192166.6353,89ff330f3532955739455e38f6d9a988657f0eb19fb156b4b6b73b70b3d2cb37
12200,2022-04-21T14:05:17.000,martia,bank.mars,bank.mars,martia,192167.4198,52fcf66c2d562b6af7ed8a90017f18e12e5ca5d38989b9957cec5cc94713995a
12195,2022-04-21T13:05:14.000,martia,bank.mars,bank.mars,martia,192161.4159,94d713a8e5fcb11d5ed19ee414daa6ed2589ee44b47687cfc1a1668a275ab2cb
12190,2022-04-21T12:05:14.000,martia,bank.mars,bank.mars,martia,192157.5697,d25e8fafb544c9acd2789fb0c3ea04630d75a9e31ba429c468421617da68479d
12185,2022-04-21T11:05:17.000,martia,bank.mars,bank.mars,martia,192155.1002,9c0d26a78eb99eafffa5d691bd5bb000b2f99266bf27106991790a7a11320a65
12180,2022-04-21T10:05:18.500,martia,bank.mars,bank.mars,martia,192157.4148,a7ba68c6fae251469f0a515a078d4626a63c5ea4dd0f46f6db2911695ac78055
12175,2022-04-21T09:05:12.500,martia,bank.mars,bank.mars,martia,192155.1931,80e976dd493dc7ebf0c4e3fff0efca3a1b4aade5af0c3b2f0306a86a9fc414ba
12170,2022-04-21T08:05:11.000,martia,bank.mars,bank.mars,martia,192156.9927,0b89127d94041fb28c67b4e0d6668ed1520a0d5d786638d17c0817ece94d45c6
12165,2022-04-21T07:05:15.000,martia,bank.mars,bank.mars,martia,192157.8436,2c38af6c12e15753efecb2e4b382608385c3b676ee258eb1c6aefed701b65e7a
12160,2022-04-21T06:05:10.500,martia,bank.mars,bank.mars,martia,192155.6840,63552cdf739f95bf29e01df4ba1462a9cf52dd744fb62aff7a1190e5538c7620
12155,2022-04-21T05:05:12.000,martia,bank.mars,bank.mars,martia,192155.7453,4b915cb56c246644d74aabbfe00f321314c8cb384f9503e80a8edb70c563c92a
12154,2022-04-21T05:05:12.000,martia,bank.mars,bank.mars,martia,192155.7453,4b915cb56c246644d74aabbfe00f321314c8cb384f9503e80a8edb70c563c92a
12150,2022-04-21T04:05:13.000,martia,bank.mars,bank.mars,martia,192158.0645,bd3a70d6bb5dedd0ca985e7752000257b6207a12d24ea3fb6c916d739cafbcd1
12145,2022-04-21T03:05:17.000,martia,bank.mars,bank.mars,martia,192152.4675,5c045bc0a9d304fc8243e2ce44615c8714ce20139a27ff7c2e605e9887830afb
12140,2022-04-21T02:05:10.000,martia,bank.mars,bank.mars,martia,192154.9249,b54a778e0ac53df45dd1b31156e4b2fd2c2a529522f331ea7f2ab379ba1196b9
12135,2022-04-21T01:05:14.000,martia,bank.mars,bank.mars,martia,192159.1332,f70414deecf6fef5c6d234e4f9f790f99385121e23bc2da31ea86e85e2ddacd2
12130,2022-04-21T00:05:14.500,martia,bank.mars,bank.mars,martia,192147.8691,90c3df40fc2e57a37f63f1df2668a0d91dd873a9482c2f4b7e1ea554680904cb
