action sequence,time,account,actor,from,to,quantity,txID
4976,2022-02-10T23:00:19.500,martia,bank.mars,bank.mars,martia,188724.8668,1ac2920c79652c5da305786ba08c09aef4933916773dfe9ed94c4210f09f58ee
4974,2022-02-10T22:00:18.500,martia,bank.mars,bank.mars,martia,188721.5798,837f008c7f7ca89999a165879e45cefcfe7a35bc7a28bf6653e6eb9b38b247be
4972,2022-02-10T21:00:17.500,martia,bank.mars,bank.mars,martia,188720.7834,a6ed7560efd10223ddd976c5595a717b74a13dc0842517a100d22c92d7c45df8
4970,2022-02-10T20:00:17.000,martia,bank.mars,bank.mars,martia,188723.3270,c44328eeccacfef4fa140dc47e472eddd2caa1c43bcb02f219fd15a994c50279
4968,2022-02-10T19:00:17.000,martia,bank.mars,bank.mars,martia,188726.9200,46c006405e0bb606a5419431a8ab0ccb02d6a903c3311c1aa8b4e6cb6963bea2
4966,2022-02-10T18:00:17.500,martia,bank.mars,bank.mars,martia,188717.9660,69749682a11eaad4c2c276cc620bfd483064317be76adae95c462fd93c7f7fb7
4964,2022-02-10T17:00:17.000,martia,bank.mars,bank.mars,martia,188707.3208,aa28ae593411ab520813a84353c21c5eb0b3de54ae1ba052290581824bec8ea8
4962,2022-02-10T16:00:17.000,martia,bank.mars,bank.mars,martia,188631.9054,71fa39aa868c1151d9f43feeee2ff510be095b82acc2eb44b1f24dc330883062
4960,2022-02-10T15:00:17.000,martia,bank.mars,bank.mars,martia,188633.6309,3303b80ea6f9e56135b964a6aa9441d475d16ad412f8b8c4f1aae7442371cfd3
4958,2022-02-10T14:00:17.000,martia,bank.mars,bank.mars,martia,188637.0036,78d51b3669e3c0dcefc1e64947706c64954ede0ee57c5a1244a35a5a172f8b9a
4956,2022-02-10T13:00:17.000,martia,bank.mars,bank.mars,martia,188639.0671,ad3da5d87bc634044748d3c5028358d1e1b71a172f3cb11e10174f6eedb59724
4954,2022-02-10T12:00:17.500,martia,bank.mars,bank.mars,martia,188640.6952,96e75ab50f05f9eaa1f7ba759ea11bcac959a1907a85012c49e470e0ef71068b
4952,2022-02-10T11:00:16.500,martia,bank.mars,bank.mars,martia,188936.8571,c8a722469ee0912f03a4de930110726467b4ce4c7c6b3f858c7bcf1ca889040c
4950,2022-02-10T10:00:17.000,martia,bank.mars,bank.mars,martia,188927.2298,5defe5e5298e4fe8f608c148b32b370bc57f2b5855e31a4d894467b3294f6a49
4948,2022-02-10T09:00:16.500,martia,bank.mars,bank.mars,martia,188930.9112,dea8eaf6f5ce08602750afb0b110bc5177fc56befb4427c22e815ad1244ca593
4946,2022-02-10T08:00:17.500,martia,bank.mars,bank.mars,martia,188929.6529,75a382a14d8f9bbf840919772fab3d2ea0ee715f599891c6975b866a2b9d9b75
4944,2022-02-10T07:00:16.500,martia,bank.mars,bank.mars,martia,188933.3343,59b51d67afbad5187875fb5da46079ca369fa94d72ac9aa78cda78fe519931b4
4942,2022-02-10T06:00:17.000,martia,bank.mars,bank.mars,martia,188952.1467,e8ad1ba6b9f35535c6214a957397cc9369df17e6804c4955728451a50b4f723a
4940,2022-02-10T05:00:16.500,martia,bank.mars,bank.mars,martia,188960.6877,07a659efd1c67528763ac9c72bafd80cc88b2690432852186e76560e228fa893
4938,2022-02-10T04:00:17.000,martia,bank.mars,bank.mars,martia,188984.5283,7294f610aa52a930531035d097d507e9568f670bbb50b0e91df9ed31bb54b775
4936,2022-02-10T03:00:17.000,martia,bank.mars,bank.mars,martia,188988.0573,b2c10bba1dd27b4319b92fcfc4ff42a288253d5e37b2b435dc68d4f5d1266ea1
4934,2022-02-10T02:00:17.500,martia,bank.mars,bank.mars,martia,188991.8082,3b40a839794068bf76e606928d18e432ff694565dcc53184e32bb769728c6276
4932,2022-02-10T01:00:18.000,martia,bank.mars,bank.mars,martia,188991.5685,0e3e1f5b1bf603d0d57742bf26419613182ef3c0b32b8448a6dc03497231417e
4930,2022-02-10T00:00:17.500,martia,bank.mars,bank.mars,martia,188994.4509,80eadc631d7d5c25975f48657fdc80c9738d35a09594df3445f755c5c3faa6cb
