action sequence,time,account,actor,from,to,quantity,txID
20521,2022-06-29T23:04:55.500,martia,bank.mars,bank.mars,martia,196527.0903,1c19bd167dcccb41bc0491811ae9c24dd050b9ae2f33a56da59a0a309ab4c0fb
20516,2022-06-29T22:05:03.000,martia,bank.mars,bank.mars,martia,196526.0463,a1e1640e827faf1b7c98911a3d31fce19ddbb06fd19730779b845cd5f28e7a4d
20511,2022-06-29T21:04:55.500,martia,bank.mars,bank.mars,martia,196517.7582,7c817985ca327f43e34b5d1b5f0279c0c7ef7816d93280c0b11bf4a2db6ae09d
20506,2022-06-29T20:04:56.000,martia,bank.mars,bank.mars,martia,196519.9547,5e4d44796eb46af7631f020c1d7a2279f4b387611c0fb5f1180717d0e9736d55
20501,2022-06-29T19:04:53.500,martia,bank.mars,bank.mars,martia,196523.8148,d443e44a85fddeb31665b510aa223d2df36e7b3f80e456581003d495dc772af4
20496,2022-06-29T18:05:02.000,martia,bank.mars,bank.mars,martia,196522.5706,faa6f7fa7781393659c3200fac56db205015d7e579d1fd48eb344d7ec422a362
20491,2022-06-29T17:05:00.500,martia,bank.mars,bank.mars,martia,196525.4929,cd35af2b8109a207b9851d39f9fdb54e011f7bc18a9718a6f580a146c5331490
20486,2022-06-29T16:05:03.500,martia,bank.mars,bank.mars,martia,196520.5429,cf69f7c720c7c27506648f62a406840f593977485ef633d6196405c3cb72805a
20481,2022-06-29T15:05:05.000,martia,bank.mars,bank.mars,martia,196519.8802,f0e6e80904c0ba65bfeb864ea5db79e0318bc3967ee9d2c9a0177c43874c78da
20476,2022-06-29T14:04:57.500,martia,bank.mars,bank.mars,martia,196522.8020,852662dd037ea3a85c5b8a45ae935fdd39cd9b64fb71c515f9833125e188ccbd
20471,2022-06-29T13:05:07.500,martia,bank.mars,bank.mars,martia,196518.1307,d0d7c2d8c35d28894de6c80978ab081e598fe460809ae092929016a06f08d6ba
20466,2022-06-29T12:05:01.000,martia,bank.mars,bank.mars,martia,196516.8371,753590408a50d4a9077c16971b5f0f17228a6b2603f4169860b8b75e138a2a0e
20461,2022-06-29T11:05:01.500,martia,bank.mars,bank.mars,martia,196519.7911,0f7c4fbf433585227295bfe6574a06173a346d4aaae06571747cdae6aa3e734a
20456,2022-06-29T10:04:59.500,martia,bank.mars,bank.mars,martia,196515.9205,143a1ffc66b6bace7401c4cb4acbca7e57973c07fe5992ad00a86aff636f8315
20451,2022-06-29T09:04:56.500,martia,bank.mars,bank.mars,martia,196518.8742,1a55aa51d465d0f16c9c062519a45fac4739c2e8570aba04a6dfa1fec6c25b89
20446,2022-06-29T08:04:53.500,martia,bank.mars,bank.mars,martia,196514.2013,5b95a5a9d3d875da8e30bb8e9174ac486546d7878c8d6876839877399d638f4a
20441,2022-06-29T07:05:00.500,martia,bank.mars,bank.mars,martia,196509.6944,895ba29c6542e7a598226bc1437a462b17585dea6bd7f519368e5ac5389f0dd9
20436,2022-06-29T06:04:57.500,martia,bank.mars,bank.mars,martia,196508.6511,24ff511c9e732e6ce5052ad83a76db0c7c8935b76f60714c753f47cabb70a58c
20431,2022-06-29T05:05:04.500,martia,bank.mars,bank.mars,martia,196507.7741,c08b0498d6f4eed0fe312a389bdd5fe3eee692a8517d3c9c7c47a3b77ad98de1
20430,2022-06-29T05:05:04.500,martia,bank.mars,bank.mars,martia,196507.7741,c08b0498d6f4eed0fe312a389bdd5fe3eee692a8517d3c9c7c47a3b77ad98de1
20426,2022-06-29T04:05:02.000,martia,bank.mars,bank.mars,martia,196509.2416,53d5fddf329276de3cdeb7f0757d3b436015dcb0cbeaa6d77045eda6f1004247
20421,2022-06-29T03:05:01.000,martia,bank.mars,bank.mars,martia,196512.8877,0c26d82481e5459e2e6b744f328d3ba0be6a6f2d57566dccac859f1c7d8b9721
20416,2022-06-29T02:05:01.000,martia,bank.mars,bank.mars,martia,196516.7052,8f482925c4a65b97e23c940287c25057380b8e176c140b0bf8dd9282909a925a
20411,2022-06-29T01:05:02.000,martia,bank.mars,bank.mars,martia,196519.6251,eabbb28d0f6ad51b356a62778a4cc55c309d56a26657745ca7cd2376fa0dcb3d
20406,2022-06-29T00:05:09.500,martia,bank.mars,bank.mars,martia,196512.5997,4c7ee44f7ed87462efd0234dd3b8e26f96dcd7fd5001d5a87ebbdcb4a1e0af58
