action sequence,time,account,actor,from,to,quantity,txID
1998,2021-12-10T23:00:13.000,martia,bank.mars,bank.mars,martia,133866.1040,f64c56ee141b69ef577c19ae024fc8c1001e4fcf75ecde7eb0e69d71977c5620
1996,2021-12-10T22:00:12.500,martia,bank.mars,bank.mars,martia,133866.9142,26d5f16285cdc49045cba03614d9500548fd174bf1d35b3d32584376d47691da
1994,2021-12-10T21:00:12.500,martia,bank.mars,bank.mars,martia,133863.5208,aed414b2730e2959f0bc8405645fbde7b80ca26cbaa24cc8a964a2a3830a6b7d
1992,2021-12-10T20:00:13.000,martia,bank.mars,bank.mars,martia,133865.3360,4ae912efe5f718fb40d9c1e3af4666226bc40bb2951e6d847071a5ccdf39dfd7
1990,2021-12-10T19:00:13.000,martia,bank.mars,bank.mars,martia,133862.1839,7807ab6b2065e8471523c70bfd7747e76efdb0dc7f167615b4da33b80e3e3e2d
1988,2021-12-10T18:00:12.500,martia,bank.mars,bank.mars,martia,133863.9990,19bf572d3da019326bc1f9962519a6e26984ecc92c93eb6f5aa66df04cd2d00a
1986,2021-12-10T17:00:12.500,martia,bank.mars,bank.mars,martia,133865.8252,788c39412e5d0c9a8b19c3e00b2fe57989648aba1d85b6b9a67c1f52e4afe6bb
1984,2021-12-10T16:00:13.000,martia,bank.mars,bank.mars,martia,133868.3651,58ab0dfa30ed6d989ebddbbf05a484d0ffef4a52aef177449836003b1d027fae
1982,2021-12-10T15:00:12.500,martia,bank.mars,bank.mars,martia,133868.7003,c9a143ce59d219f033738497e9f7a47b29ee3f2895d338305209b7244c83eb63
1980,2021-12-10T14:00:13.000,martia,bank.mars,bank.mars,martia,133866.7502,fbe9f3bbb5c41630eeb7f034767ffe82fa74b33d467d4d75cf20e897d886e74c
1978,2021-12-10T13:00:13.000,martia,bank.mars,bank.mars,martia,133871.1172,4807ebd989c3d1d97ec8c160c71c8b62c83f4c024c630fdf54832b4d73b74710
1976,2021-12-10T12:00:13.000,martia,bank.mars,bank.mars,martia,133863.1273,9054ae73cc4eb84d463337dd260df8eca61175d74a299d80893fa8ce3d5f6a55
1974,2021-12-10T11:00:12.500,martia,bank.mars,bank.mars,martia,133858.8914,c067e2fa3e68992b7f343933363a6700033586b62a2c79f521d370d3bcf8564f
1972,2021-12-10T10:00:12.500,martia,bank.mars,bank.mars,martia,133870.8032,a7a9e14c123428eb6defa4864161c2e5eb9dd9d1af2d81892067a24f9e668249
1970,2021-12-10T09:00:12.500,martia,bank.mars,bank.mars,martia,133872.8044,95dbb404ab0c8e9f9ffdf7c2bf772d92d753f39f0108926e2b02cfd2b125980e
1968,2021-12-10T08:00:12.500,martia,bank.mars,bank.mars,martia,133874.6196,48c91f3b4ab5e203c097cbf00dcd96700d1714944b95ea66c8495495087f3197
1966,2021-12-10T07:00:13.000,martia,bank.mars,bank.mars,martia,133875.3989,b998db56fc2344e363a7312f68ed5368e359510750ad62066b4c0d293977d4aa
1964,2021-12-10T06:00:13.000,martia,bank.mars,bank.mars,martia,133877.2057,7807a8ff68f65471b83ea13d0d672ee771cf75a9558690f4a0f1888ea31c949a
1962,2021-12-10T05:00:12.500,martia,bank.mars,bank.mars,martia,133879.0210,9786d31d4fbf677469844f0abf2f64114bfe7ac04df36c01fa1ccc32efeb2c15
1960,2021-12-10T04:00:12.000,martia,bank.mars,bank.mars,martia,133880.8251,b877f47f0e470ab183aebe76b826e85ad7f706e9a22fbf0fb522a86b5cd86ace
1958,2021-12-10T03:00:12.500,martia,bank.mars,bank.mars,martia,133882.6403,c375c962064f21f9cf6ead055dd755b7fb97895c03f284b4c79e76d1a024cea5
1956,2021-12-10T02:00:12.000,martia,bank.mars,bank.mars,martia,133884.4306,d8e9b7f629bbe1cf1fb58792a0d98a03978ea4c87758667f89a74980cf2d7da1
1954,2021-12-10T01:00:12.000,martia,bank.mars,bank.mars,martia,133885.7266,d884707cf1660a8371f4d34ea5662e2ae6cd19d62ecdcc7ac4569485cb267bd0
1952,2021-12-10T00:00:12.000,martia,bank.mars,bank.mars,martia,133882.8815,ce27a1512de716bcc0fc8adb696d43b37162f4d880d0a5e88cd289840c6d51c1
