action sequence,time,account,actor,from,to,quantity,txID
18601,2022-06-13T23:05:01.500,martia,bank.mars,bank.mars,martia,195697.9420,5157e3bc7c342baec59177bdce7812571dd6aff8a5af9930bbaea3568c5b9bc4
18596,2022-06-13T22:05:05.000,martia,bank.mars,bank.mars,martia,195697.1189,15259648fd309b20681734c39982d74eefd04ac7f77a73ea48b5a332a74ae503
18591,2022-06-13T21:05:01.000,martia,bank.mars,bank.mars,martia,195702.1522,dc4414ad753c1c4f6bd11a2c01603dc5b5b2fe72235e4d1f602365e7f59dea07
18586,2022-06-13T20:05:04.500,martia,bank.mars,bank.mars,martia,195703.4691,2951dec079c95425f00d2ffc3518d5aeb9feffefc94a9c1b82518952a162e8f0
18581,2022-06-13T19:04:57.500,martia,bank.mars,bank.mars,martia,195699.6638,43e148582c5cba8d80976926419256ee7c6da12d018a95a8a03f10e6bace32b7
18576,2022-06-13T18:05:03.500,martia,bank.mars,bank.mars,martia,195686.6021,6836c3b1b943ac7e4c91f596ed866145319443dbee6af5ec0e7f6f6f74d8021a
18571,2022-06-13T17:04:58.000,martia,bank.mars,bank.mars,martia,195681.6438,d0093b3b7a27cc1e045c2d731d1f6dee702a0b4c6f67422497a24dd31c67e895
18566,2022-06-13T16:05:07.500,martia,bank.mars,bank.mars,martia,195680.3738,c74dd790cd54433cbbbae658cdc1719d58da4212622188b45d2caab879cf5f6e
18561,2022-06-13T15:04:56.500,martia,bank.mars,bank.mars,martia,195676.4036,0192ea87c74b8b805c8a99759d2c394b53b74898a17cfbb10183f21b4f1df4b3
18556,2022-06-13T14:05:04.000,martia,bank.mars,bank.mars,martia,195675.5778,8d76c58c4c9c74256bd0f7d6e77cee21736c34c8931fb059db502e8f809d878b
18551,2022-06-13T13:04:57.500,martia,bank.mars,bank.mars,martia,195659.9652,60ee58d4f01e48225bae43f80c04160b626a476c40edf33354e96fb0c198ca1c
18546,2022-06-13T12:04:58.500,martia,bank.mars,bank.mars,martia,195655.9374,5fcc1c36046938e4657b64d2c414f595a29400d417659b7892b635e46a8d12f8
18541,2022-06-13T11:05:06.500,martia,bank.mars,bank.mars,martia,195656.6076,561ea66fcc00be56c9de2c64f8615379beaee933f7d45ede611be2803f514905
18536,2022-06-13T10:04:56.000,martia,bank.mars,bank.mars,martia,195659.6296,ba7d9a3acb052d32a75bcecab3dbd56fb3fe62d359e98258e432d16cbf114f9b
18531,2022-06-13T09:04:55.000,martia,bank.mars,bank.mars,martia,195656.0306,b68e638038f323d43879feaaeb295abfd246d2535a3833f77bd7813b5f32d083
18526,2022-06-13T08:05:01.500,martia,bank.mars,bank.mars,martia,195656.6673,de89b819f2794499b5fb94a02aa1db0591e212fe94ffda806b37328468a6a715
18521,2022-06-13T07:04:59.000,martia,bank.mars,bank.mars,martia,195652.5744,c703335dca91a26b5447d12c619ce21499fdd2bed5b1ec998a2c382293f0c595
18516,2022-06-13T06:05:07.000,martia,bank.mars,bank.mars,martia,195614.9771,14f196bc9e267ffa50d392d58d488b806ec70decec6d0c2e8e3e976382131bd1
18511,2022-06-13T05:05:04.000,martia,bank.mars,bank.mars,martia,195614.1468,014f13709c43743ace35ae6a46308b114b45e5b69f997c3f1b54f72e5bb6defa
18510,2022-06-13T05:05:04.000,martia,bank.mars,bank.mars,martia,195614.1468,014f13709c43743ace35ae6a46308b114b45e5b69f997c3f1b54f72e5bb6defa
18506,2022-06-13T04:05:02.000,martia,bank.mars,bank.mars,martia,195618.1070,c85f2c77c4c5f6a091f22302042fbdba1f2f3523a21aef1e4a060e19d6d53b02
18501,2022-06-13T03:04:59.000,martia,bank.mars,bank.mars,martia,195616.5441,a936ca264538ba68f6c614a3a61b6a10fa1d5490dc001e8047cab2d031d18a5c
18496,2022-06-13T02:04:57.500,martia,bank.mars,bank.mars,martia,195619.3446,348beec01e916c9a7a226925b9114bf944cd2bb597ab859734c5a5eca02da3dc
18491,2022-06-13T01:05:01.000,martia,bank.mars,bank.mars,martia,195619.6784,0f13377b1ed12803ef50ee77fd1e10ba3c685c6b010c12d6945a555176ded690
18486,2022-06-13T00:05:08.500,martia,bank.mars,bank.mars,martia,195617.0467,b588217d1024e722b05fc6c4558677f14ef3891ecb53ee9b573ea23b642d6a8e
